=== v11 gen rows 50-3599 (3550 clips) ===
[gen] fold1_room1_mix2100 walk tier=safe car_drive+car_drive noise=53.3dBA peak=0.002 (5s)
[50-3599] 2050/3550 12391s elapsed, 6.04s/clip
[gen] fold1_room1_mix2101 static tier=caution car_drive+horn noise=55.9dBA peak=0.007 (4s)
[gen] fold1_room1_mix2102 walk tier=critical car_drive+car_drive+car_drive+bike_bell noise=63.4dBA peak=0.004 (19s)
[gen] fold1_room1_mix2103 static tier=na none noise=40.8dBA peak=0.000 (0s)
[gen] fold1_room1_mix2104 static tier=safe car_drive noise=57.3dBA peak=0.001 (2s)
[gen] fold1_room1_mix2105 static tier=na bike_bell noise=44.9dBA peak=0.001 (11s)
[gen] fold1_room1_mix2106 static tier=safe car_drive+bike_bell noise=47.8dBA peak=0.002 (13s)
[gen] fold1_room1_mix2107 walk tier=caution car_drive+car_drive noise=43.6dBA peak=0.002 (5s)
[gen] fold1_room1_mix2108 static tier=safe car_drive+horn noise=54.9dBA peak=0.017 (5s)
[gen] fold1_room1_mix2109 walk tier=na none noise=41.3dBA peak=0.000 (0s)
[gen] fold1_room1_mix2110 walk tier=critical car_drive noise=44.3dBA peak=0.005 (3s)
[gen] fold1_room1_mix2111 static tier=caution car_drive+horn+crossing noise=57.2dBA peak=0.009 (8s)
[gen] fold1_room1_mix2112 static tier=safe car_drive+horn noise=46.5dBA peak=0.033 (5s)
[gen] fold1_room1_mix2113 walk tier=caution car_drive noise=64.1dBA peak=0.002 (3s)
[gen] fold1_room1_mix2114 walk tier=na crossing noise=52.2dBA peak=0.000 (4s)
[gen] fold1_room1_mix2115 static tier=caution car_drive+car_drive+crossing noise=56.8dBA peak=0.002 (8s)
[gen] fold1_room1_mix2116 walk tier=na siren noise=62.3dBA peak=0.089 (2s)
[gen] fold1_room1_mix2117 walk tier=safe car_drive+car_drive noise=52.5dBA peak=0.001 (5s)
[gen] fold1_room1_mix2118 static tier=safe car_drive noise=60.9dBA peak=0.001 (2s)
[gen] fold1_room1_mix2119 walk tier=safe car_drive noise=53.9dBA peak=0.001 (2s)
[gen] fold1_room1_mix2120 walk tier=na none noise=51.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix2121 static tier=safe car_drive+car_drive+car_drive+siren noise=43.7dBA peak=0.090 (9s)
[gen] fold1_room1_mix2122 walk tier=critical car_drive+car_drive+siren+bike_bell noise=52.5dBA peak=0.018 (10s)
[gen] fold1_room1_mix2123 static tier=critical car_drive+car_drive+bike_bell+crossing noise=46.2dBA peak=0.003 (19s)
[gen] fold1_room1_mix2124 walk tier=caution car_drive+car_drive noise=44.3dBA peak=0.003 (5s)
[gen] fold1_room1_mix2125 walk tier=safe car_drive+horn+crossing noise=51.1dBA peak=0.012 (8s)
[50-3599] 2075/3550 12543s elapsed, 6.04s/clip
[gen] fold1_room1_mix2126 static tier=caution car_drive+car_drive+car_drive noise=51.6dBA peak=0.002 (7s)
[gen] fold1_room1_mix2127 walk tier=caution car_drive+siren noise=47.8dBA peak=0.034 (4s)
[gen] fold1_room1_mix2128 walk tier=critical car_drive+car_drive+car_drive noise=62.6dBA peak=0.006 (7s)
[gen] fold1_room1_mix2129 walk tier=critical car_drive+car_drive noise=41.8dBA peak=0.005 (5s)
[gen] fold1_room1_mix2130 static tier=safe car_drive+car_drive noise=64.0dBA peak=0.001 (5s)
[gen] fold1_room1_mix2131 static tier=na horn+crossing noise=46.6dBA peak=0.013 (5s)
[gen] fold1_room1_mix2132 walk tier=safe car_drive+backup_beep noise=57.4dBA peak=0.001 (5s)
[gen] fold1_room1_mix2133 static tier=critical car_drive noise=52.0dBA peak=0.003 (2s)
[gen] fold1_room1_mix2134 walk tier=safe car_drive noise=56.0dBA peak=0.000 (3s)
[gen] fold1_room1_mix2135 walk tier=safe car_drive+crossing noise=55.2dBA peak=0.001 (6s)
[gen] fold1_room1_mix2136 static tier=caution car_drive noise=50.5dBA peak=0.001 (2s)
[gen] fold1_room1_mix2137 static tier=safe car_drive+car_drive noise=48.2dBA peak=0.001 (5s)
[gen] fold1_room1_mix2138 static tier=safe car_drive+backup_beep noise=64.8dBA peak=0.002 (4s)
[gen] fold1_room1_mix2139 walk tier=critical car_drive+car_drive+car_drive+horn+crossing noise=59.1dBA peak=0.031 (13s)
[gen] fold1_room1_mix2140 static tier=safe car_drive noise=52.6dBA peak=0.002 (2s)
[gen] fold1_room1_mix2141 static tier=caution car_drive+backup_beep+bike_bell noise=54.3dBA peak=0.003 (13s)
[gen] fold1_room1_mix2142 static tier=caution car_drive noise=49.8dBA peak=0.001 (3s)
[gen] fold1_room1_mix2143 walk tier=safe car_drive noise=54.6dBA peak=0.001 (3s)
[gen] fold1_room1_mix2144 static tier=caution car_drive+car_drive+car_drive+bike_bell noise=58.7dBA peak=0.003 (18s)
[gen] fold1_room1_mix2145 static tier=safe car_drive+horn noise=40.3dBA peak=0.014 (5s)
[gen] fold1_room1_mix2146 static tier=critical car_drive+car_drive+car_drive noise=61.7dBA peak=0.004 (7s)
[gen] fold1_room1_mix2147 walk tier=na none noise=53.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix2148 static tier=critical car_drive+crossing noise=49.0dBA peak=0.005 (5s)
[gen] fold1_room1_mix2149 static tier=safe car_drive+bike_bell noise=55.7dBA peak=0.001 (11s)
[gen] fold1_room1_mix2150 walk tier=critical car_drive+horn noise=42.1dBA peak=0.028 (5s)
[50-3599] 2100/3550 12688s elapsed, 6.04s/clip
[gen] fold1_room1_mix2151 walk tier=critical car_drive+crossing noise=61.9dBA peak=0.007 (6s)
[gen] fold1_room1_mix2152 walk tier=critical car_drive+car_drive+car_drive+siren+bike_bell noise=49.3dBA peak=0.103 (20s)
[gen] fold1_room1_mix2153 static tier=safe car_drive+car_drive+crossing noise=45.6dBA peak=0.002 (7s)
[gen] fold1_room1_mix2154 walk tier=na siren noise=61.8dBA peak=0.092 (2s)
[gen] fold1_room1_mix2155 static tier=safe car_drive+siren noise=64.4dBA peak=0.024 (4s)
[gen] fold1_room1_mix2156 static tier=critical car_drive+car_drive+car_drive+horn noise=62.4dBA peak=0.019 (9s)
[gen] fold1_room1_mix2157 walk tier=critical car_drive noise=58.9dBA peak=0.003 (3s)
[gen] fold1_room1_mix2158 static tier=critical car_drive noise=54.8dBA peak=0.004 (2s)
[gen] fold1_room1_mix2159 walk tier=safe car_drive+car_drive noise=59.5dBA peak=0.003 (5s)
[gen] fold1_room1_mix2160 static tier=critical car_drive+crossing noise=59.5dBA peak=0.005 (6s)
[gen] fold1_room1_mix2161 walk tier=caution car_drive+car_drive noise=47.0dBA peak=0.004 (5s)
[gen] fold1_room1_mix2162 walk tier=safe car_drive noise=43.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix2163 walk tier=critical car_drive+car_drive+car_drive noise=63.8dBA peak=0.005 (7s)
[gen] fold1_room1_mix2164 walk tier=safe car_drive noise=64.8dBA peak=0.002 (2s)
[gen] fold1_room1_mix2165 static tier=critical car_drive+bike_bell noise=46.4dBA peak=0.003 (14s)
[gen] fold1_room1_mix2166 static tier=caution car_drive noise=43.8dBA peak=0.004 (2s)
[gen] fold1_room1_mix2167 static tier=critical car_drive+car_drive+car_drive+horn noise=60.3dBA peak=0.042 (9s)
[gen] fold1_room1_mix2168 static tier=safe car_drive+siren noise=58.3dBA peak=0.038 (4s)
[gen] fold1_room1_mix2169 static tier=critical car_drive+car_drive+horn+backup_beep noise=58.0dBA peak=0.014 (9s)
[gen] fold1_room1_mix2170 static tier=safe car_drive noise=59.9dBA peak=0.002 (2s)
[gen] fold1_room1_mix2171 static tier=safe car_drive+car_drive+horn noise=45.7dBA peak=0.061 (7s)
[gen] fold1_room1_mix2172 walk tier=safe car_drive+siren noise=50.7dBA peak=0.011 (5s)
[gen] fold1_room1_mix2173 walk tier=safe car_drive noise=50.2dBA peak=0.001 (2s)
[gen] fold1_room1_mix2174 walk tier=critical car_drive+car_drive+bike_bell noise=64.3dBA peak=0.004 (16s)
[gen] fold1_room1_mix2175 walk tier=caution car_drive+bike_bell noise=55.9dBA peak=0.001 (5s)
[50-3599] 2125/3550 12845s elapsed, 6.04s/clip
[gen] fold1_room1_mix2176 walk tier=safe car_drive+car_drive+car_drive+siren+horn noise=56.4dBA peak=0.130 (12s)
[gen] fold1_room1_mix2177 walk tier=safe car_drive noise=61.1dBA peak=0.000 (3s)
[gen] fold1_room1_mix2178 walk tier=safe car_drive+car_drive+car_drive+siren noise=51.3dBA peak=0.260 (10s)
[gen] fold1_room1_mix2179 static tier=safe car_drive+crossing noise=47.3dBA peak=0.001 (5s)
[gen] fold1_room1_mix2180 walk tier=safe car_drive+car_drive+crossing noise=63.4dBA peak=0.005 (9s)
[gen] fold1_room1_mix2181 walk tier=critical car_drive noise=40.7dBA peak=0.005 (2s)
[gen] fold1_room1_mix2182 walk tier=safe car_drive+car_drive+horn+crossing noise=62.1dBA peak=0.009 (10s)
[gen] fold1_room1_mix2183 walk tier=safe car_drive noise=40.1dBA peak=0.001 (3s)
[gen] fold1_room1_mix2184 static tier=critical car_drive+car_drive noise=43.7dBA peak=0.003 (5s)
[gen] fold1_room1_mix2185 walk tier=caution car_drive+car_drive+car_drive+horn noise=53.8dBA peak=0.017 (10s)
[gen] fold1_room1_mix2186 static tier=caution car_drive+horn+bike_bell noise=63.8dBA peak=0.051 (16s)
[gen] fold1_room1_mix2187 walk tier=safe car_drive+car_drive+car_drive noise=52.2dBA peak=0.003 (7s)
[gen] fold1_room1_mix2188 walk tier=critical car_drive+siren+crossing noise=60.6dBA peak=0.007 (8s)
[gen] fold1_room1_mix2189 static tier=caution car_drive+bike_bell noise=43.0dBA peak=0.003 (15s)
[gen] fold1_room1_mix2190 static tier=caution car_drive noise=53.9dBA peak=0.003 (2s)
[gen] fold1_room1_mix2191 walk tier=critical car_drive+backup_beep noise=42.5dBA peak=0.005 (5s)
[gen] fold1_room1_mix2192 static tier=na backup_beep noise=46.9dBA peak=0.001 (2s)
[gen] fold1_room1_mix2193 walk tier=safe car_drive+car_drive+car_drive noise=63.9dBA peak=0.002 (7s)
[gen] fold1_room1_mix2194 walk tier=critical car_drive+horn noise=58.5dBA peak=0.118 (5s)
[gen] fold1_room1_mix2195 walk tier=safe car_drive noise=43.0dBA peak=0.001 (2s)
[gen] fold1_room1_mix2196 static tier=critical car_drive+car_drive+horn noise=61.9dBA peak=0.018 (7s)
[gen] fold1_room1_mix2197 static tier=critical car_drive+car_drive+car_drive+backup_beep+backup_beep noise=44.2dBA peak=0.004 (11s)
[gen] fold1_room1_mix2198 static tier=safe car_drive noise=60.3dBA peak=0.000 (2s)
[gen] fold1_room1_mix2199 walk tier=na horn+backup_beep noise=58.6dBA peak=0.006 (5s)
[gen] fold1_room1_mix2200 static tier=caution car_drive+car_drive+backup_beep+backup_beep noise=42.3dBA peak=0.004 (10s)
[50-3599] 2150/3550 13017s elapsed, 6.05s/clip
[gen] fold1_room1_mix2201 static tier=caution car_drive+backup_beep noise=57.5dBA peak=0.003 (4s)
[gen] fold1_room1_mix2202 walk tier=caution car_drive+car_drive+car_drive noise=61.1dBA peak=0.003 (7s)
[gen] fold1_room1_mix2203 static tier=caution car_drive noise=57.5dBA peak=0.002 (2s)
[gen] fold1_room1_mix2204 static tier=critical car_drive+car_drive+car_drive noise=56.1dBA peak=0.004 (7s)
[gen] fold1_room1_mix2205 walk tier=safe car_drive+siren noise=41.9dBA peak=0.040 (4s)
[gen] fold1_room1_mix2206 static tier=critical car_drive noise=41.5dBA peak=0.005 (2s)
[gen] fold1_room1_mix2207 static tier=caution car_drive+backup_beep+bike_bell noise=47.6dBA peak=0.003 (17s)
[gen] fold1_room1_mix2208 static tier=safe car_drive+horn+backup_beep noise=52.1dBA peak=0.029 (7s)
[gen] fold1_room1_mix2209 walk tier=na bike_bell noise=53.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix2210 walk tier=critical car_drive+car_drive+siren+backup_beep noise=52.0dBA peak=0.095 (9s)
[gen] fold1_room1_mix2211 walk tier=safe car_drive+car_drive+car_drive+horn noise=52.0dBA peak=0.010 (9s)
[gen] fold1_room1_mix2212 walk tier=caution car_drive noise=40.3dBA peak=0.003 (2s)
[gen] fold1_room1_mix2213 static tier=caution car_drive+backup_beep noise=53.0dBA peak=0.003 (4s)
[gen] fold1_room1_mix2214 static tier=critical car_drive+car_drive+car_drive+crossing noise=54.0dBA peak=0.005 (10s)
[gen] fold1_room1_mix2215 walk tier=safe car_drive+car_drive noise=64.5dBA peak=0.001 (5s)
[gen] fold1_room1_mix2216 walk tier=caution car_drive+horn+bike_bell noise=62.0dBA peak=0.032 (7s)
[gen] fold1_room1_mix2217 static tier=na none noise=46.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix2218 static tier=na siren+siren noise=49.2dBA peak=0.050 (4s)
[gen] fold1_room1_mix2219 walk tier=na bike_bell noise=56.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix2220 walk tier=caution car_drive noise=64.7dBA peak=0.004 (3s)
[gen] fold1_room1_mix2221 static tier=na none noise=58.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix2222 static tier=safe car_drive noise=62.0dBA peak=0.001 (2s)
[gen] fold1_room1_mix2223 static tier=caution car_drive+crossing noise=45.0dBA peak=0.002 (6s)
[gen] fold1_room1_mix2224 walk tier=safe car_drive+siren noise=45.3dBA peak=0.097 (5s)
[gen] fold1_room1_mix2225 walk tier=safe car_drive+crossing noise=48.2dBA peak=0.001 (6s)
[50-3599] 2175/3550 13147s elapsed, 6.04s/clip
[gen] fold1_room1_mix2226 static tier=na siren+bike_bell noise=59.4dBA peak=0.024 (11s)
[gen] fold1_room1_mix2227 static tier=critical car_drive+horn noise=44.9dBA peak=0.008 (4s)
[gen] fold1_room1_mix2228 walk tier=critical car_drive noise=50.9dBA peak=0.003 (3s)
[gen] fold1_room1_mix2229 walk tier=safe car_drive+car_drive+siren noise=58.5dBA peak=0.135 (7s)
[gen] fold1_room1_mix2230 walk tier=caution car_drive+siren+crossing noise=49.9dBA peak=0.135 (8s)
[gen] fold1_room1_mix2231 static tier=caution car_drive+car_drive+car_drive+crossing noise=55.1dBA peak=0.004 (10s)
[gen] fold1_room1_mix2232 walk tier=safe car_drive+horn+backup_beep noise=48.1dBA peak=0.005 (8s)
[gen] fold1_room1_mix2233 static tier=caution car_drive+horn noise=58.3dBA peak=0.023 (5s)
[gen] fold1_room1_mix2234 walk tier=caution car_drive+crossing noise=63.9dBA peak=0.003 (6s)
[gen] fold1_room1_mix2235 static tier=na backup_beep noise=47.8dBA peak=0.000 (2s)
[gen] fold1_room1_mix2236 static tier=safe car_drive+backup_beep+bike_bell noise=56.6dBA peak=0.002 (15s)
[gen] fold1_room1_mix2237 walk tier=caution car_drive+car_drive+siren+horn noise=64.9dBA peak=0.058 (9s)
[gen] fold1_room1_mix2238 static tier=safe car_drive+bike_bell noise=41.6dBA peak=0.001 (5s)
[gen] fold1_room1_mix2239 static tier=caution car_drive+siren+siren noise=48.3dBA peak=0.233 (8s)
[gen] fold1_room1_mix2240 static tier=caution car_drive+car_drive noise=45.5dBA peak=0.002 (5s)
[gen] fold1_room1_mix2241 static tier=critical car_drive+car_drive+backup_beep+crossing noise=44.7dBA peak=0.006 (9s)
[gen] fold1_room1_mix2242 walk tier=na none noise=40.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix2243 walk tier=critical car_drive+car_drive noise=64.6dBA peak=0.004 (5s)
[gen] fold1_room1_mix2244 static tier=na none noise=43.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix2245 static tier=na none noise=58.4dBA peak=0.000 (0s)
[gen] fold1_room1_mix2246 walk tier=na none noise=46.0dBA peak=0.000 (0s)
[gen] fold1_room1_mix2247 static tier=na bike_bell noise=57.0dBA peak=0.001 (11s)
[gen] fold1_room1_mix2248 walk tier=safe car_drive noise=48.6dBA peak=0.001 (2s)
[gen] fold1_room1_mix2249 walk tier=na none noise=60.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix2250 walk tier=critical car_drive noise=54.4dBA peak=0.004 (3s)
[50-3599] 2200/3550 13282s elapsed, 6.04s/clip
[gen] fold1_room1_mix2251 static tier=caution car_drive+car_drive+car_drive+horn+crossing noise=63.3dBA peak=0.011 (12s)
[gen] fold1_room1_mix2252 static tier=critical car_drive+horn+backup_beep noise=64.1dBA peak=0.005 (7s)
[gen] fold1_room1_mix2253 walk tier=na backup_beep noise=58.0dBA peak=0.000 (2s)
[gen] fold1_room1_mix2254 walk tier=caution car_drive+siren+backup_beep noise=59.6dBA peak=0.041 (7s)
[gen] fold1_room1_mix2255 static tier=na none noise=42.1dBA peak=0.000 (0s)
[gen] fold1_room1_mix2256 walk tier=critical car_drive noise=43.1dBA peak=0.004 (2s)
[gen] fold1_room1_mix2257 static tier=na none noise=43.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix2258 walk tier=safe car_drive+backup_beep noise=58.7dBA peak=0.001 (5s)
[gen] fold1_room1_mix2259 static tier=caution car_drive+siren noise=42.0dBA peak=0.116 (5s)
[gen] fold1_room1_mix2260 static tier=safe car_drive noise=48.5dBA peak=0.002 (2s)
[gen] fold1_room1_mix2261 walk tier=safe car_drive+car_drive+car_drive+horn noise=56.6dBA peak=0.005 (10s)
[gen] fold1_room1_mix2262 walk tier=na horn noise=62.2dBA peak=0.026 (2s)
[gen] fold1_room1_mix2263 walk tier=critical car_drive noise=59.6dBA peak=0.003 (2s)
[gen] fold1_room1_mix2264 walk tier=safe car_drive+backup_beep noise=59.8dBA peak=0.001 (5s)
[gen] fold1_room1_mix2265 walk tier=safe car_drive+car_drive noise=43.9dBA peak=0.004 (5s)
[gen] fold1_room1_mix2266 walk tier=safe car_drive noise=56.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix2267 walk tier=na none noise=46.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix2268 walk tier=safe car_drive+siren+siren noise=41.1dBA peak=0.230 (7s)
[gen] fold1_room1_mix2269 walk tier=na bike_bell noise=41.4dBA peak=0.001 (3s)
[gen] fold1_room1_mix2270 walk tier=critical car_drive+car_drive+backup_beep noise=48.0dBA peak=0.007 (7s)
[gen] fold1_room1_mix2271 static tier=na horn noise=40.4dBA peak=0.044 (2s)
[gen] fold1_room1_mix2272 walk tier=caution car_drive+siren noise=60.3dBA peak=0.161 (6s)
[gen] fold1_room1_mix2273 static tier=critical car_drive+horn+crossing noise=60.4dBA peak=0.013 (7s)
[gen] fold1_room1_mix2274 static tier=na none noise=62.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix2275 walk tier=na none noise=62.5dBA peak=0.000 (0s)
[50-3599] 2225/3550 13385s elapsed, 6.02s/clip
[gen] fold1_room1_mix2276 static tier=safe car_drive+bike_bell noise=63.2dBA peak=0.001 (5s)
[gen] fold1_room1_mix2277 walk tier=na crossing noise=64.0dBA peak=0.001 (3s)
[gen] fold1_room1_mix2278 walk tier=critical car_drive+car_drive+car_drive+horn noise=62.3dBA peak=0.006 (9s)
[gen] fold1_room1_mix2279 static tier=safe car_drive+car_drive+crossing noise=55.1dBA peak=0.001 (7s)
[gen] fold1_room1_mix2280 walk tier=safe car_drive+car_drive+car_drive noise=64.1dBA peak=0.005 (7s)
[gen] fold1_room1_mix2281 walk tier=critical car_drive+horn noise=55.7dBA peak=0.069 (5s)
[gen] fold1_room1_mix2282 static tier=critical car_drive+car_drive noise=57.7dBA peak=0.004 (5s)
[gen] fold1_room1_mix2283 static tier=caution car_drive noise=52.5dBA peak=0.002 (3s)
[gen] fold1_room1_mix2284 walk tier=na crossing noise=54.1dBA peak=0.001 (3s)
[gen] fold1_room1_mix2285 walk tier=caution car_drive+horn noise=63.5dBA peak=0.025 (5s)
[gen] fold1_room1_mix2286 static tier=caution car_drive+car_drive+car_drive noise=60.6dBA peak=0.004 (7s)
[gen] fold1_room1_mix2287 static tier=safe car_drive noise=44.7dBA peak=0.002 (2s)
[gen] fold1_room1_mix2288 static tier=safe car_drive+car_drive+car_drive noise=49.9dBA peak=0.003 (7s)
[gen] fold1_room1_mix2289 static tier=safe car_drive noise=41.6dBA peak=0.001 (2s)
[gen] fold1_room1_mix2290 walk tier=safe car_drive noise=45.7dBA peak=0.001 (2s)
[gen] fold1_room1_mix2291 static tier=critical car_drive noise=44.0dBA peak=0.007 (2s)
[gen] fold1_room1_mix2292 walk tier=caution car_drive+car_drive+backup_beep noise=42.1dBA peak=0.008 (7s)
[gen] fold1_room1_mix2293 static tier=safe car_drive noise=50.9dBA peak=0.001 (3s)
[gen] fold1_room1_mix2294 walk tier=na none noise=42.5dBA peak=0.000 (0s)
[gen] fold1_room1_mix2295 walk tier=caution car_drive noise=43.2dBA peak=0.003 (3s)
[gen] fold1_room1_mix2296 static tier=safe car_drive+car_drive+bike_bell noise=60.6dBA peak=0.002 (14s)
[gen] fold1_room1_mix2297 static tier=safe car_drive+car_drive+car_drive noise=62.9dBA peak=0.003 (7s)
[gen] fold1_room1_mix2298 walk tier=caution car_drive noise=47.0dBA peak=0.002 (3s)
[gen] fold1_room1_mix2299 walk tier=na backup_beep noise=61.9dBA peak=0.001 (2s)
[gen] fold1_room1_mix2300 walk tier=critical car_drive noise=53.0dBA peak=0.003 (3s)
[50-3599] 2250/3550 13504s elapsed, 6.00s/clip
[gen] fold1_room1_mix2301 static tier=critical car_drive+car_drive noise=51.1dBA peak=0.004 (5s)
[gen] fold1_room1_mix2302 static tier=caution car_drive+car_drive noise=53.9dBA peak=0.004 (5s)
[gen] fold1_room1_mix2303 walk tier=na bike_bell noise=41.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix2304 walk tier=critical car_drive noise=56.1dBA peak=0.009 (2s)
[gen] fold1_room1_mix2305 static tier=caution car_drive noise=40.2dBA peak=0.004 (2s)
[gen] fold1_room1_mix2306 walk tier=critical car_drive+car_drive+bike_bell noise=60.4dBA peak=0.005 (8s)
[gen] fold1_room1_mix2307 walk tier=safe car_drive+car_drive+crossing noise=58.3dBA peak=0.002 (8s)
[gen] fold1_room1_mix2308 static tier=caution car_drive noise=59.4dBA peak=0.003 (2s)
[gen] fold1_room1_mix2309 walk tier=safe car_drive+backup_beep noise=59.2dBA peak=0.001 (5s)
[gen] fold1_room1_mix2310 walk tier=critical car_drive noise=49.8dBA peak=0.007 (3s)
[gen] fold1_room1_mix2311 walk tier=safe car_drive+backup_beep+crossing noise=64.4dBA peak=0.001 (8s)
[gen] fold1_room1_mix2312 walk tier=safe car_drive+bike_bell+crossing noise=57.3dBA peak=0.001 (9s)
[gen] fold1_room1_mix2313 walk tier=critical car_drive+backup_beep noise=44.4dBA peak=0.003 (5s)
[gen] fold1_room1_mix2314 static tier=critical car_drive+crossing noise=63.6dBA peak=0.004 (5s)
[gen] fold1_room1_mix2315 static tier=critical car_drive+horn+bike_bell noise=54.8dBA peak=0.066 (15s)
[gen] fold1_room1_mix2316 static tier=critical car_drive noise=64.3dBA peak=0.008 (2s)
[gen] fold1_room1_mix2317 walk tier=caution car_drive+car_drive noise=50.0dBA peak=0.004 (5s)
[gen] fold1_room1_mix2318 static tier=na none noise=56.7dBA peak=0.000 (0s)
[gen] fold1_room1_mix2319 walk tier=caution car_drive+car_drive+horn noise=63.6dBA peak=0.157 (8s)
[gen] fold1_room1_mix2320 static tier=safe car_drive+bike_bell noise=40.9dBA peak=0.001 (7s)
[gen] fold1_room1_mix2321 walk tier=critical car_drive+car_drive+crossing noise=50.7dBA peak=0.002 (8s)
[gen] fold1_room1_mix2322 static tier=critical car_drive+backup_beep noise=54.7dBA peak=0.003 (4s)
[gen] fold1_room1_mix2323 walk tier=caution car_drive+car_drive+car_drive+backup_beep noise=62.4dBA peak=0.003 (10s)
[gen] fold1_room1_mix2324 static tier=critical car_drive noise=59.5dBA peak=0.006 (2s)
[gen] fold1_room1_mix2325 walk tier=critical car_drive noise=46.1dBA peak=0.003 (3s)
[50-3599] 2275/3550 13638s elapsed, 5.99s/clip
[gen] fold1_room1_mix2326 static tier=critical car_drive+car_drive+car_drive+backup_beep noise=64.8dBA peak=0.005 (9s)
[gen] fold1_room1_mix2327 static tier=safe car_drive+car_drive+car_drive+horn noise=64.4dBA peak=0.023 (9s)
[gen] fold1_room1_mix2328 static tier=critical car_drive+car_drive+car_drive+bike_bell noise=40.1dBA peak=0.007 (10s)
[gen] fold1_room1_mix2329 static tier=caution car_drive+car_drive+siren noise=60.5dBA peak=0.018 (7s)
[gen] fold1_room1_mix2330 static tier=na siren noise=42.9dBA peak=0.082 (2s)
[gen] fold1_room1_mix2331 walk tier=caution car_drive+car_drive+crossing noise=42.5dBA peak=0.005 (8s)
[gen] fold1_room1_mix2332 static tier=safe car_drive+car_drive+horn noise=55.7dBA peak=0.013 (7s)
[gen] fold1_room1_mix2333 static tier=critical car_drive+car_drive+car_drive+bike_bell noise=62.7dBA peak=0.006 (17s)
[gen] fold1_room1_mix2334 static tier=safe car_drive+car_drive noise=58.7dBA peak=0.002 (5s)
[gen] fold1_room1_mix2335 walk tier=caution car_drive+car_drive+horn noise=45.7dBA peak=0.076 (7s)
[gen] fold1_room1_mix2336 static tier=safe car_drive noise=42.4dBA peak=0.000 (2s)
[gen] fold1_room1_mix2337 walk tier=caution car_drive+crossing noise=61.6dBA peak=0.002 (6s)
[gen] fold1_room1_mix2338 static tier=na none noise=50.3dBA peak=0.000 (0s)
[gen] fold1_room1_mix2339 static tier=safe car_drive noise=54.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix2340 static tier=na none noise=60.9dBA peak=0.000 (0s)
[gen] fold1_room1_mix2341 static tier=caution car_drive+car_drive noise=47.5dBA peak=0.003 (5s)
[gen] fold1_room1_mix2342 static tier=safe car_drive+backup_beep+backup_beep noise=43.0dBA peak=0.002 (7s)
[gen] fold1_room1_mix2343 walk tier=critical car_drive+bike_bell noise=61.8dBA peak=0.003 (5s)
[gen] fold1_room1_mix2344 static tier=critical car_drive+crossing noise=57.8dBA peak=0.006 (5s)
[gen] fold1_room1_mix2345 walk tier=caution car_drive+car_drive+car_drive noise=62.4dBA peak=0.004 (7s)
[gen] fold1_room1_mix2346 walk tier=safe car_drive noise=53.2dBA peak=0.001 (2s)
[gen] fold1_room1_mix2347 static tier=safe car_drive+car_drive+car_drive noise=57.1dBA peak=0.002 (7s)
[gen] fold1_room1_mix2348 static tier=caution car_drive+crossing noise=64.6dBA peak=0.003 (5s)
[gen] fold1_room1_mix2349 static tier=caution car_drive+car_drive+siren noise=62.7dBA peak=0.031 (7s)
[gen] fold1_room1_mix2350 walk tier=na siren+backup_beep noise=45.9dBA peak=0.161 (4s)
[50-3599] 2300/3550 13786s elapsed, 5.99s/clip
[gen] fold1_room1_mix2351 static tier=caution car_drive noise=60.9dBA peak=0.002 (3s)
[gen] fold1_room1_mix2352 static tier=safe car_drive+horn noise=60.8dBA peak=0.018 (5s)
[gen] fold1_room1_mix2353 walk tier=caution car_drive+crossing noise=44.1dBA peak=0.004 (6s)
[gen] fold1_room1_mix2354 static tier=caution car_drive+car_drive noise=40.7dBA peak=0.003 (4s)
[gen] fold1_room1_mix2355 walk tier=safe car_drive+backup_beep+bike_bell noise=54.3dBA peak=0.002 (8s)
[gen] fold1_room1_mix2356 walk tier=safe car_drive noise=50.3dBA peak=0.001 (3s)
[gen] fold1_room1_mix2357 walk tier=safe car_drive+car_drive+crossing noise=45.9dBA peak=0.003 (8s)
[gen] fold1_room1_mix2358 static tier=critical car_drive+car_drive noise=40.4dBA peak=0.004 (5s)
[gen] fold1_room1_mix2359 static tier=na siren noise=57.5dBA peak=0.270 (2s)
[gen] fold1_room1_mix2360 walk tier=safe car_drive noise=55.7dBA peak=0.000 (3s)
