car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
L,fold30_room1_mix0599,safe,walk,1,0,v11core,residential,13062627942,fold30,,,,
L,fold30_room1_mix0600,critical,walk,3,0,v11core,daily,13062732671,fold30,,,,
R,fold30_room1_mix0601,safe,static,1,0,v11core,residential,13062837400,fold30,,,,
R,fold30_room1_mix0602,safe,static,1,2,v11core,daily,13062942129,fold30,bike_bell,R,bike_bell,L
R,fold30_room1_mix0603,safe,static,2,0,v11core,daily,13063046858,fold30,,,,
R,fold30_room1_mix0604,safe,walk,1,1,v11core,residential,13063151587,fold30,horn,R,,
L,fold30_room1_mix0605,safe,static,2,1,v11core,daily,13063256316,fold30,crossing,L,,
L,fold30_room1_mix0606,caution,static,1,0,v11core,daily,13063361045,fold30,,,,
L,fold30_room1_mix0607,caution,static,2,0,v11core,residential,13063465774,fold30,,,,
R,fold30_room1_mix0608,caution,static,1,1,v11core,daily,13063570503,fold30,horn,R,,
L,fold30_room1_mix0609,caution,walk,1,1,v11core,arterial,13063675232,fold30,horn,R,,
L,fold30_room1_mix0610,critical,static,1,1,v11core,residential,13063779961,fold30,backup_beep,L,,
,fold30_room1_mix0611,na,walk,0,0,v11core,residential,13063884690,fold30,,,,
R,fold30_room1_mix0612,safe,static,1,1,v11core,residential,13063989419,fold30,horn,L,,
L,fold30_room1_mix0613,critical,walk,1,1,v11core,arterial,13064094148,fold30,horn,L,,
L,fold30_room1_mix0614,caution,static,2,0,v11core,arterial,13064198877,fold30,,,,
R,fold30_room1_mix0615,safe,static,1,2,v11core,residential,13064303606,fold30,backup_beep,R,bike_bell,R
R,fold30_room1_mix0616,critical,static,1,0,v11core,daily,13064408335,fold30,,,,
L,fold30_room1_mix0617,critical,static,1,0,v11core,residential,13064513064,fold30,,,,
,fold30_room1_mix0618,na,walk,0,2,v11core,daily,13064617793,fold30,siren,L,siren,R
R,fold30_room1_mix0619,caution,walk,1,0,v11core,residential,13064722522,fold30,,,,
L,fold30_room1_mix0620,caution,static,1,0,v11core,daily,13064827251,fold30,,,,
R,fold30_room1_mix0621,caution,static,1,0,v11core,residential,13064931980,fold30,,,,
R,fold30_room1_mix0622,caution,walk,2,1,v11core,daily,13065036709,fold30,crossing,L,,
R,fold30_room1_mix0623,safe,static,1,0,v11core,residential,13065141438,fold30,,,,
L,fold30_room1_mix0624,critical,walk,1,0,v11core,residential,13065246167,fold30,,,,
L,fold30_room1_mix0625,caution,static,2,1,v11core,daily,13065350896,fold30,siren,R,,
L,fold30_room1_mix0626,caution,walk,1,0,v11core,residential,13065455625,fold30,,,,
R,fold30_room1_mix0627,critical,static,2,0,v11core,daily,13065560354,fold30,,,,
R,fold30_room1_mix0628,critical,static,2,0,v11core,daily,13065665083,fold30,,,,
L,fold30_room1_mix0629,critical,walk,1,1,v11core,residential,13065769812,fold30,horn,L,,
R,fold30_room1_mix0630,critical,static,3,2,v11core,daily,13065874541,fold30,backup_beep,R,bike_bell,L
R,fold30_room1_mix0631,caution,static,1,1,v11core,arterial,13065979270,fold30,bike_bell,R,,
,fold30_room1_mix0632,na,walk,0,1,v11core,residential,13066083999,fold30,horn,R,,
L,fold30_room1_mix0633,caution,static,1,1,v11core,residential,13066188728,fold30,crossing,R,,
,fold30_room1_mix0634,na,static,0,1,v11core,residential,13066293457,fold30,backup_beep,R,,
L,fold30_room1_mix0635,critical,walk,3,1,v11core,daily,13066398186,fold30,horn,R,,
L,fold30_room1_mix0636,safe,walk,2,1,v11core,residential,13066502915,fold30,crossing,L,,
L,fold30_room1_mix0637,critical,walk,1,0,v11core,arterial,13066607644,fold30,,,,
L,fold30_room1_mix0638,caution,walk,3,2,v11core,arterial,13066712373,fold30,siren,L,siren,R
,fold30_room1_mix0639,na,static,0,0,v11core,daily,13066817102,fold30,,,,
R,fold30_room1_mix0640,critical,walk,1,0,v11core,residential,13066921831,fold30,,,,
R,fold30_room1_mix0641,safe,walk,3,1,v11core,daily,13067026560,fold30,siren,R,,
L,fold30_room1_mix0642,caution,static,1,0,v11core,daily,13067131289,fold30,,,,
L,fold30_room1_mix0643,critical,static,2,1,v11core,arterial,13067236018,fold30,bike_bell,R,,
,fold30_room1_mix0644,na,static,0,1,v11core,residential,13067340747,fold30,crossing,L,,
L,fold30_room1_mix0645,safe,walk,3,1,v11core,arterial,13067445476,fold30,siren,R,,
L,fold30_room1_mix0646,safe,static,1,0,v11core,residential,13067550205,fold30,,,,
,fold30_room1_mix0647,na,static,0,2,v11core,residential,13067654934,fold30,siren,R,crossing,L
L,fold30_room1_mix0648,caution,static,1,1,v11core,residential,13067759663,fold30,crossing,L,,
R,fold30_room1_mix0649,safe,static,1,1,v11core,residential,13067864392,fold30,horn,L,,
R,fold30_room1_mix0650,safe,static,2,2,v11core,arterial,13067969121,fold30,horn,L,backup_beep,L
L,fold30_room1_mix0651,critical,static,1,2,v11core,residential,13068073850,fold30,horn,L,backup_beep,L
R,fold30_room1_mix0652,critical,walk,2,0,v11core,arterial,13068178579,fold30,,,,
L,fold30_room1_mix0653,critical,static,2,0,v11core,arterial,13068283308,fold30,,,,
L,fold30_room1_mix0654,critical,walk,1,0,v11core,residential,13068388037,fold30,,,,
L,fold30_room1_mix0655,safe,walk,1,2,v11core,daily,13068492766,fold30,siren,R,horn,L
L,fold30_room1_mix0656,safe,walk,3,0,v11core,daily,13068597495,fold30,,,,
L,fold30_room1_mix0657,safe,walk,1,0,v11core,residential,13068702224,fold30,,,,
L,fold30_room1_mix0658,caution,walk,1,2,v11core,daily,13068806953,fold30,backup_beep,L,bike_bell,L
L,fold30_room1_mix0659,critical,static,1,0,v11core,residential,13068911682,fold30,,,,
L,fold30_room1_mix0660,caution,static,2,1,v11core,daily,13069016411,fold30,bike_bell,L,,
,fold30_room1_mix0661,na,static,0,0,v11core,residential,13069121140,fold30,,,,
,fold30_room1_mix0662,na,walk,0,1,v11core,residential,13069225869,fold30,crossing,L,,
,fold30_room1_mix0663,na,walk,0,0,v11core,residential,13069330598,fold30,,,,
L,fold30_room1_mix0664,safe,walk,1,1,v11core,residential,13069435327,fold30,horn,R,,
L,fold30_room1_mix0665,caution,walk,1,0,v11core,residential,13069540056,fold30,,,,
R,fold30_room1_mix0666,safe,static,1,2,v11core,residential,13069644785,fold30,siren,R,bike_bell,R
L,fold30_room1_mix0667,caution,walk,1,1,v11core,residential,13069749514,fold30,crossing,L,,
L,fold30_room1_mix0668,caution,walk,1,0,v11core,residential,13069854243,fold30,,,,
L,fold30_room1_mix0669,safe,static,1,0,v11core,residential,13069958972,fold30,,,,
L,fold30_room1_mix0670,critical,static,1,1,v11core,residential,13070063701,fold30,horn,R,,
,fold30_room1_mix0671,na,static,0,0,v11core,daily,13070168430,fold30,,,,
L,fold30_room1_mix0672,critical,static,1,1,v11core,daily,13070273159,fold30,backup_beep,L,,
R,fold30_room1_mix0673,safe,walk,3,1,v11core,arterial,13070377888,fold30,crossing,R,,
L,fold30_room1_mix0674,safe,static,3,1,v11core,arterial,13070482617,fold30,bike_bell,L,,
,fold30_room1_mix0675,na,static,0,0,v11core,daily,13070587346,fold30,,,,
R,fold30_room1_mix0676,critical,static,1,0,v11core,daily,13070692075,fold30,,,,
L,fold30_room1_mix0677,safe,static,2,0,v11core,residential,13070796804,fold30,,,,
L,fold30_room1_mix0678,critical,static,1,2,v11core,residential,13070901533,fold30,siren,L,siren,R
,fold30_room1_mix0679,na,static,0,0,v11core,residential,13071006262,fold30,,,,
R,fold30_room1_mix0680,safe,walk,1,1,v11core,arterial,13071110991,fold30,siren,R,,
L,fold30_room1_mix0681,caution,walk,1,0,v11core,daily,13071215720,fold30,,,,
R,fold30_room1_mix0682,safe,static,2,0,v11core,residential,13071320449,fold30,,,,
,fold30_room1_mix0683,na,walk,0,1,v11core,residential,13071425178,fold30,bike_bell,R,,
R,fold30_room1_mix0684,safe,walk,1,0,v11core,arterial,13071529907,fold30,,,,
L,fold30_room1_mix0685,caution,walk,1,0,v11core,daily,13071634636,fold30,,,,
L,fold30_room1_mix0686,safe,walk,1,2,v11core,daily,13071739365,fold30,siren,L,backup_beep,L
L,fold30_room1_mix0687,safe,walk,1,1,v11core,residential,13071844094,fold30,crossing,L,,
L,fold30_room1_mix0688,caution,static,1,1,v11core,daily,13071948823,fold30,horn,L,,
L,fold30_room1_mix0689,safe,walk,1,0,v11core,daily,13072053552,fold30,,,,
R,fold30_room1_mix0690,caution,static,2,1,v11core,daily,13072158281,fold30,backup_beep,L,,
,fold30_room1_mix0691,na,static,0,0,v11core,daily,13072263010,fold30,,,,
R,fold30_room1_mix0692,critical,walk,1,2,v11core,daily,13072367739,fold30,bike_bell,R,bike_bell,L
R,fold30_room1_mix0693,critical,walk,2,0,v11core,daily,13072472468,fold30,,,,
L,fold30_room1_mix0694,critical,walk,1,0,v11core,daily,13072577197,fold30,,,,
R,fold30_room1_mix0695,caution,walk,1,0,v11core,daily,13072681926,fold30,,,,
L,fold30_room1_mix0696,safe,static,3,0,v11core,daily,13072786655,fold30,,,,
L,fold30_room1_mix0697,critical,static,1,1,v11core,daily,13072891384,fold30,siren,R,,
,fold30_room1_mix0698,na,walk,0,0,v11core,residential,13072996113,fold30,,,,
L,fold30_room1_mix0699,critical,static,1,0,v11core,daily,13073100842,fold30,,,,
R,fold30_room1_mix0700,critical,walk,1,0,v11core,residential,13073205571,fold30,,,,
R,fold30_room1_mix0701,critical,static,1,1,v11core,daily,13073310300,fold30,backup_beep,L,,
L,fold30_room1_mix0702,safe,walk,3,0,v11core,arterial,13073415029,fold30,,,,
R,fold30_room1_mix0703,caution,walk,1,1,v11core,arterial,13073519758,fold30,crossing,L,,
L,fold30_room1_mix0704,safe,static,1,1,v11core,residential,13073624487,fold30,siren,L,,
R,fold30_room1_mix0705,caution,walk,3,0,v11core,arterial,13073729216,fold30,,,,
L,fold30_room1_mix0706,safe,static,1,0,v11core,residential,13073833945,fold30,,,,
,fold30_room1_mix0707,na,walk,0,2,v11core,residential,13073938674,fold30,siren,R,horn,R
R,fold30_room1_mix0708,critical,walk,2,1,v11core,daily,13074043403,fold30,bike_bell,R,,
,fold30_room1_mix0709,na,walk,0,1,v11core,residential,13074148132,fold30,horn,R,,
,fold30_room1_mix0710,na,walk,0,2,v11core,residential,13074252861,fold30,horn,L,crossing,L
L,fold30_room1_mix0711,caution,static,1,1,v11core,residential,13074357590,fold30,horn,R,,
L,fold30_room1_mix0712,safe,walk,1,1,v11core,daily,13074462319,fold30,bike_bell,L,,
,fold30_room1_mix0713,na,static,0,0,v11core,residential,13074567048,fold30,,,,
L,fold30_room1_mix0714,caution,walk,2,2,v11core,residential,13074671777,fold30,bike_bell,L,crossing,L
,fold30_room1_mix0715,na,walk,0,1,v11core,residential,13074776506,fold30,backup_beep,R,,
,fold30_room1_mix0716,na,static,0,1,v11core,residential,13074881235,fold30,horn,R,,
R,fold30_room1_mix0717,caution,walk,2,0,v11core,daily,13074985964,fold30,,,,
,fold30_room1_mix0718,na,walk,0,0,v11core,residential,13075090693,fold30,,,,
,fold30_room1_mix0719,na,walk,0,0,v11core,residential,13075195422,fold30,,,,
R,fold30_room1_mix0720,caution,static,1,0,v11core,daily,13075300151,fold30,,,,
L,fold30_room1_mix0721,safe,walk,3,0,v11core,daily,13075404880,fold30,,,,
L,fold30_room1_mix0722,critical,walk,1,1,v11core,residential,13075509609,fold30,siren,R,,
L,fold30_room1_mix0723,safe,walk,1,0,v11core,residential,13075614338,fold30,,,,
,fold30_room1_mix0724,na,static,0,2,v11core,residential,13075719067,fold30,backup_beep,L,backup_beep,R
L,fold30_room1_mix0725,safe,static,3,0,v11core,daily,13075823796,fold30,,,,
L,fold30_room1_mix0726,caution,static,1,1,v11core,daily,13075928525,fold30,siren,R,,
L,fold30_room1_mix0727,critical,static,3,2,v11core,arterial,13076033254,fold30,backup_beep,R,backup_beep,L
R,fold30_room1_mix0728,caution,walk,3,1,v11core,arterial,13076137983,fold30,bike_bell,L,,
R,fold30_room1_mix0729,safe,walk,1,0,v11core,daily,13076242712,fold30,,,,
R,fold30_room1_mix0730,safe,walk,1,1,v11core,residential,13076347441,fold30,horn,L,,
R,fold30_room1_mix0731,caution,static,1,1,v11core,residential,13076452170,fold30,crossing,L,,
R,fold30_room1_mix0732,critical,walk,3,1,v11core,arterial,13076556899,fold30,bike_bell,R,,
R,fold30_room1_mix0733,safe,static,2,2,v11core,daily,13076661628,fold30,siren,R,backup_beep,R
R,fold30_room1_mix0734,safe,walk,2,1,v11core,daily,13076766357,fold30,horn,L,,
R,fold30_room1_mix0735,safe,static,1,0,v11core,daily,13076871086,fold30,,,,
R,fold30_room1_mix0736,critical,walk,1,1,v11core,daily,13076975815,fold30,horn,L,,
R,fold30_room1_mix0737,safe,static,1,1,v11core,daily,13077080544,fold30,crossing,L,,
,fold30_room1_mix0738,na,static,0,0,v11core,residential,13077185273,fold30,,,,
R,fold30_room1_mix0739,safe,walk,2,0,v11core,daily,13077290002,fold30,,,,
R,fold30_room1_mix0740,safe,static,2,0,v11core,daily,13077394731,fold30,,,,
L,fold30_room1_mix0741,safe,static,1,1,v11core,daily,13077499460,fold30,bike_bell,R,,
L,fold30_room1_mix0742,critical,walk,2,0,v11core,arterial,13077604189,fold30,,,,
R,fold30_room1_mix0743,critical,static,2,1,v11core,arterial,13077708918,fold30,crossing,L,,
L,fold30_room1_mix0744,safe,walk,1,0,v11core,arterial,13077813647,fold30,,,,
L,fold30_room1_mix0745,caution,static,2,0,v11core,daily,13077918376,fold30,,,,
,fold30_room1_mix0746,na,static,0,0,v11core,residential,13078023105,fold30,,,,
R,fold30_room1_mix0747,safe,walk,1,1,v11core,residential,13078127834,fold30,bike_bell,R,,
L,fold30_room1_mix0748,caution,static,1,0,v11core,residential,13078232563,fold30,,,,
R,fold30_room1_mix0749,critical,walk,2,0,v11core,arterial,13078337292,fold30,,,,
R,fold30_room1_mix0750,caution,walk,1,0,v11core,daily,13078442021,fold30,,,,
,fold30_room1_mix0751,na,static,0,0,v11core,residential,13078546750,fold30,,,,
L,fold30_room1_mix0752,caution,walk,3,1,v11core,arterial,13078651479,fold30,backup_beep,L,,
R,fold30_room1_mix0753,critical,walk,2,1,v11core,arterial,13078756208,fold30,horn,R,,
L,fold30_room1_mix0754,critical,walk,1,1,v11core,daily,13078860937,fold30,backup_beep,R,,
L,fold30_room1_mix0755,critical,walk,2,0,v11core,daily,13078965666,fold30,,,,
R,fold30_room1_mix0756,safe,static,2,1,v11core,daily,13079070395,fold30,horn,L,,
L,fold30_room1_mix0757,safe,walk,1,1,v11core,daily,13079175124,fold30,bike_bell,L,,
R,fold30_room1_mix0758,safe,walk,2,2,v11core,daily,13079279853,fold30,horn,L,crossing,R
L,fold30_room1_mix0759,caution,static,1,0,v11core,residential,13079384582,fold30,,,,
,fold30_room1_mix0760,na,walk,0,1,v11core,daily,13079489311,fold30,backup_beep,R,,
L,fold30_room1_mix0761,safe,static,1,0,v11core,residential,13079594040,fold30,,,,
R,fold30_room1_mix0762,critical,walk,1,1,v11core,daily,13079698769,fold30,bike_bell,R,,
L,fold30_room1_mix0763,caution,static,1,1,v11core,daily,13079803498,fold30,horn,L,,
R,fold30_room1_mix0764,safe,walk,1,1,v11core,arterial,13079908227,fold30,bike_bell,R,,
R,fold30_room1_mix0765,critical,static,1,1,v11core,residential,13080012956,fold30,bike_bell,L,,
R,fold30_room1_mix0766,safe,static,1,1,v11core,daily,13080117685,fold30,horn,R,,
R,fold30_room1_mix0767,caution,walk,2,0,v11core,daily,13080222414,fold30,,,,
R,fold30_room1_mix0768,critical,static,1,1,v11core,residential,13080327143,fold30,crossing,L,,
R,fold30_room1_mix0769,caution,walk,2,1,v11core,daily,13080431872,fold30,bike_bell,L,,
L,fold30_room1_mix0770,critical,static,2,0,v11core,daily,13080536601,fold30,,,,
R,fold30_room1_mix0771,safe,static,1,0,v11core,residential,13080641330,fold30,,,,
R,fold30_room1_mix0772,caution,walk,1,2,v11core,residential,13080746059,fold30,horn,L,bike_bell,L
L,fold30_room1_mix0773,critical,walk,1,2,v11core,daily,13080850788,fold30,backup_beep,L,backup_beep,R
L,fold30_room1_mix0774,critical,static,2,0,v11core,daily,13080955517,fold30,,,,
R,fold30_room1_mix0775,safe,walk,2,1,v11core,arterial,13081060246,fold30,bike_bell,R,,
L,fold30_room1_mix0776,safe,walk,2,0,v11core,arterial,13081164975,fold30,,,,
L,fold30_room1_mix0777,caution,static,1,0,v11core,daily,13081269704,fold30,,,,
R,fold30_room1_mix0778,critical,static,1,0,v11core,daily,13081374433,fold30,,,,
R,fold30_room1_mix0779,critical,static,1,1,v11core,daily,13081479162,fold30,bike_bell,R,,
L,fold30_room1_mix0780,critical,static,1,1,v11core,daily,13081583891,fold30,crossing,L,,
R,fold30_room1_mix0781,safe,static,1,1,v11core,arterial,13081688620,fold30,crossing,R,,
L,fold30_room1_mix0782,safe,static,2,1,v11core,daily,13081793349,fold30,siren,L,,
,fold30_room1_mix0783,na,walk,0,0,v11core,residential,13081898078,fold30,,,,
L,fold30_room1_mix0784,critical,static,1,0,v11core,residential,13082002807,fold30,,,,
R,fold30_room1_mix0785,safe,walk,1,0,v11core,daily,13082107536,fold30,,,,
R,fold30_room1_mix0786,critical,walk,1,0,v11core,arterial,13082212265,fold30,,,,
R,fold30_room1_mix0787,critical,static,1,1,v11core,daily,13082316994,fold30,siren,L,,
R,fold30_room1_mix0788,critical,walk,3,2,v11core,arterial,13082421723,fold30,backup_beep,R,crossing,R
,fold30_room1_mix0789,na,static,0,1,v11core,residential,13082526452,fold30,horn,L,,
R,fold30_room1_mix0790,caution,walk,1,0,v11core,residential,13082631181,fold30,,,,
R,fold30_room1_mix0791,safe,walk,2,1,v11core,daily,13082735910,fold30,siren,L,,
L,fold30_room1_mix0792,critical,walk,1,1,v11core,residential,13082840639,fold30,crossing,R,,
L,fold30_room1_mix0793,critical,walk,1,2,v11core,daily,13082945368,fold30,siren,L,backup_beep,L
R,fold30_room1_mix0794,safe,walk,3,0,v11core,daily,13083050097,fold30,,,,
R,fold30_room1_mix0795,caution,walk,1,0,v11core,residential,13083154826,fold30,,,,
L,fold30_room1_mix0796,caution,walk,2,0,v11core,arterial,13083259555,fold30,,,,
L,fold30_room1_mix0797,caution,static,1,0,v11core,residential,13083364284,fold30,,,,
L,fold30_room1_mix0798,safe,static,1,1,v11core,residential,13083469013,fold30,bike_bell,L,,
L,fold30_room1_mix0799,critical,static,1,2,v11core,daily,13083573742,fold30,siren,R,bike_bell,L
L,fold30_room1_mix0800,caution,walk,3,1,v11core,daily,13083678471,fold30,horn,L,,
R,fold30_room1_mix0801,safe,walk,1,0,v11core,arterial,13083783200,fold30,,,,
L,fold30_room1_mix0802,safe,static,3,1,v11core,arterial,13083887929,fold30,horn,R,,
L,fold30_room1_mix0803,caution,walk,1,2,v11core,daily,13083992658,fold30,siren,L,bike_bell,L
R,fold30_room1_mix0804,critical,walk,1,1,v11core,residential,13084097387,fold30,horn,R,,
L,fold30_room1_mix0805,safe,static,1,1,v11core,residential,13084202116,fold30,crossing,R,,
R,fold30_room1_mix0806,caution,static,1,1,v11core,residential,13084306845,fold30,crossing,L,,
L,fold30_room1_mix0807,critical,static,2,1,v11core,daily,13084411574,fold30,backup_beep,L,,
,fold30_room1_mix0808,na,walk,0,0,v11core,residential,13084516303,fold30,,,,
L,fold30_room1_mix0809,critical,walk,1,0,v11core,residential,13084621032,fold30,,,,
R,fold30_room1_mix0810,safe,walk,1,0,v11core,daily,13084725761,fold30,,,,
L,fold30_room1_mix0811,safe,walk,2,1,v11core,daily,13084830490,fold30,siren,R,,
L,fold30_room1_mix0812,caution,walk,3,1,v11core,arterial,13084935219,fold30,crossing,L,,
L,fold30_room1_mix0813,critical,static,2,1,v11core,daily,13085039948,fold30,bike_bell,R,,
L,fold30_room1_mix0814,caution,static,1,1,v11core,daily,13085144677,fold30,crossing,R,,
L,fold30_room1_mix0815,critical,static,1,0,v11core,daily,13085249406,fold30,,,,
R,fold30_room1_mix0816,caution,walk,1,2,v11core,daily,13085354135,fold30,bike_bell,L,bike_bell,R
R,fold30_room1_mix0817,critical,static,1,1,v11core,residential,13085458864,fold30,crossing,R,,
,fold30_room1_mix0818,na,walk,0,0,v11core,residential,13085563593,fold30,,,,
R,fold30_room1_mix0819,critical,walk,1,1,v11core,daily,13085668322,fold30,backup_beep,R,,
L,fold30_room1_mix0820,caution,walk,2,1,v11core,arterial,13085773051,fold30,bike_bell,R,,
R,fold30_room1_mix0821,safe,static,3,1,v11core,arterial,13085877780,fold30,horn,L,,
L,fold30_room1_mix0822,critical,walk,2,2,v11core,daily,13085982509,fold30,siren,R,horn,R
R,fold30_room1_mix0823,caution,walk,1,1,v11core,residential,13086087238,fold30,backup_beep,R,,
R,fold30_room1_mix0824,caution,walk,3,2,v11core,daily,13086191967,fold30,backup_beep,R,bike_bell,L
R,fold30_room1_mix0825,critical,static,1,0,v11core,residential,13086296696,fold30,,,,
R,fold30_room1_mix0826,critical,walk,1,0,v11core,daily,13086401425,fold30,,,,
R,fold30_room1_mix0827,critical,walk,2,0,v11core,daily,13086506154,fold30,,,,
,fold30_room1_mix0828,na,static,0,1,v11core,residential,13086610883,fold30,crossing,R,,
L,fold30_room1_mix0829,safe,walk,1,0,v11core,residential,13086715612,fold30,,,,
R,fold30_room1_mix0830,safe,walk,3,2,v11core,arterial,13086820341,fold30,backup_beep,L,bike_bell,R
R,fold30_room1_mix0831,critical,static,3,0,v11core,arterial,13086925070,fold30,,,,
L,fold30_room1_mix0832,caution,walk,1,2,v11core,daily,13087029799,fold30,siren,R,siren,L
L,fold30_room1_mix0833,safe,walk,1,0,v11core,daily,13087134528,fold30,,,,
R,fold30_room1_mix0834,safe,static,2,1,v11core,arterial,13087239257,fold30,crossing,R,,
L,fold30_room1_mix0835,caution,walk,2,2,v11core,arterial,13087343986,fold30,siren,L,horn,L
R,fold30_room1_mix0836,critical,walk,1,0,v11core,arterial,13087448715,fold30,,,,
,fold30_room1_mix0837,na,walk,0,0,v11core,daily,13087553444,fold30,,,,
R,fold30_room1_mix0838,safe,walk,1,2,v11core,daily,13087658173,fold30,siren,R,bike_bell,R
R,fold30_room1_mix0839,safe,static,3,2,v11core,arterial,13087762902,fold30,backup_beep,L,crossing,L
,fold30_room1_mix0840,na,static,0,0,v11core,residential,13087867631,fold30,,,,
,fold30_room1_mix0841,na,walk,0,0,v11core,residential,13087972360,fold30,,,,
R,fold30_room1_mix0842,critical,static,1,1,v11core,residential,13088077089,fold30,siren,L,,
,fold30_room1_mix0843,na,static,0,0,v11core,residential,13088181818,fold30,,,,
R,fold30_room1_mix0844,caution,static,1,0,v11core,residential,13088286547,fold30,,,,
L,fold30_room1_mix0845,safe,walk,2,2,v11core,arterial,13088391276,fold30,siren,R,bike_bell,L
R,fold30_room1_mix0846,safe,static,1,0,v11core,residential,13088496005,fold30,,,,
L,fold30_room1_mix0847,caution,walk,1,0,v11core,daily,13088600734,fold30,,,,
R,fold30_room1_mix0848,caution,walk,2,0,v11core,daily,13088705463,fold30,,,,
R,fold30_room1_mix0849,critical,static,1,0,v11core,residential,13088810192,fold30,,,,
L,fold30_room1_mix0850,critical,static,1,0,v11core,daily,13088914921,fold30,,,,
L,fold30_room1_mix0851,caution,static,1,1,v11core,arterial,13089019650,fold30,horn,L,,
R,fold30_room1_mix0852,critical,walk,1,0,v11core,residential,13089124379,fold30,,,,
L,fold30_room1_mix0853,critical,walk,3,2,v11core,arterial,13089229108,fold30,horn,L,crossing,L
L,fold30_room1_mix0854,critical,static,1,1,v11core,arterial,13089333837,fold30,horn,L,,
L,fold30_room1_mix0855,safe,static,1,2,v11core,residential,13089438566,fold30,horn,L,crossing,R
R,fold30_room1_mix0856,safe,walk,1,0,v11core,residential,13089543295,fold30,,,,
R,fold30_room1_mix0857,safe,static,2,1,v11core,residential,13089648024,fold30,siren,L,,
,fold30_room1_mix0858,na,static,0,1,v11core,residential,13089752753,fold30,horn,R,,
L,fold30_room1_mix0859,safe,static,1,1,v11core,daily,13089857482,fold30,horn,L,,
R,fold30_room1_mix0860,caution,walk,1,2,v11core,residential,13089962211,fold30,backup_beep,L,crossing,R
R,fold30_room1_mix0861,safe,walk,2,0,v11core,residential,13090066940,fold30,,,,
R,fold30_room1_mix0862,critical,walk,2,0,v11core,residential,13090171669,fold30,,,,
L,fold30_room1_mix0863,critical,static,2,1,v11core,residential,13090276398,fold30,backup_beep,R,,
L,fold30_room1_mix0864,caution,static,1,1,v11core,daily,13090381127,fold30,siren,R,,
,fold30_room1_mix0865,na,walk,0,1,v11core,residential,13090485856,fold30,bike_bell,L,,
L,fold30_room1_mix0866,caution,static,1,0,v11core,daily,13090590585,fold30,,,,
L,fold30_room1_mix0867,safe,walk,2,0,v11core,daily,13090695314,fold30,,,,
L,fold30_room1_mix0868,critical,static,1,0,v11core,daily,13090800043,fold30,,,,
L,fold30_room1_mix0869,safe,static,3,0,v11core,arterial,13090904772,fold30,,,,
R,fold30_room1_mix0870,caution,static,2,0,v11core,arterial,13091009501,fold30,,,,
R,fold30_room1_mix0871,critical,static,1,2,v11core,daily,13091114230,fold30,bike_bell,L,bike_bell,R
R,fold30_room1_mix0872,caution,static,2,1,v11core,daily,13091218959,fold30,crossing,R,,
R,fold30_room1_mix0873,caution,walk,1,1,v11core,daily,13091323688,fold30,siren,L,,
R,fold30_room1_mix0874,critical,walk,2,0,v11core,daily,13091428417,fold30,,,,
L,fold30_room1_mix0875,caution,static,1,1,v11core,residential,13091533146,fold30,bike_bell,L,,
,fold30_room1_mix0876,na,walk,0,2,v11core,residential,13091637875,fold30,siren,L,backup_beep,L
R,fold30_room1_mix0877,safe,walk,1,1,v11core,daily,13091742604,fold30,siren,L,,
R,fold30_room1_mix0878,caution,walk,1,1,v11core,daily,13091847333,fold30,horn,R,,
R,fold30_room1_mix0879,safe,static,1,0,v11core,daily,13091952062,fold30,,,,
,fold30_room1_mix0880,na,walk,0,0,v11core,residential,13092056791,fold30,,,,
L,fold30_room1_mix0881,caution,walk,1,0,v11core,daily,13092161520,fold30,,,,
R,fold30_room1_mix0882,critical,walk,2,0,v11core,daily,13092266249,fold30,,,,
,fold30_room1_mix0883,na,static,0,1,v11core,residential,13092370978,fold30,siren,L,,
L,fold30_room1_mix0884,critical,static,2,0,v11core,arterial,13092475707,fold30,,,,
,fold30_room1_mix0885,na,walk,0,1,v11core,residential,13092580436,fold30,backup_beep,L,,
L,fold30_room1_mix0886,safe,walk,1,1,v11core,residential,13092685165,fold30,bike_bell,L,,
L,fold30_room1_mix0887,caution,static,2,1,v11core,daily,13092789894,fold30,crossing,R,,
L,fold30_room1_mix0888,critical,static,1,1,v11core,daily,13092894623,fold30,bike_bell,R,,
R,fold30_room1_mix0889,safe,static,1,1,v11core,daily,13092999352,fold30,crossing,L,,
,fold30_room1_mix0890,na,walk,0,0,v11core,residential,13093104081,fold30,,,,
,fold30_room1_mix0891,na,static,0,0,v11core,residential,13093208810,fold30,,,,
L,fold30_room1_mix0892,caution,walk,1,1,v11core,arterial,13093313539,fold30,bike_bell,R,,
R,fold30_room1_mix0893,critical,static,2,0,v11core,daily,13093418268,fold30,,,,
R,fold30_room1_mix0894,critical,static,2,0,v11core,arterial,13093522997,fold30,,,,
L,fold30_room1_mix0895,critical,walk,1,0,v11core,daily,13093627726,fold30,,,,
L,fold30_room1_mix0896,caution,static,2,1,v11core,residential,13093732455,fold30,crossing,R,,
,fold30_room1_mix0897,na,static,0,1,v11core,residential,13093837184,fold30,backup_beep,R,,
R,fold30_room1_mix0898,critical,walk,1,1,v11core,daily,13093941913,fold30,siren,R,,
