clip,cls,t_on,t_off,dur,d_on,d_off,snr_on,snr_off,t_cpa,d_cpa,cpa_in_window,sudden_on,sudden_off,noise,speed
fold1_room1_mix2523,backup_beep,2.599,7.416,4.817,12.980515047200184,8.759183162365023,23.134204849281076,26.55077118988619,6.5,8.473912185836861,1,1,1,45.9753251712026,2.501898799142161
fold1_room1_mix2524,bike_bell,4.391,8.318,3.9269999999999996,8.868437928561406,15.626461979848662,23.682656023290377,18.762385444528753,5.300000000000001,7.807133699505177,1,1,1,42.08601129814153,4.518688485109196
fold1_room1_mix2528,horn,3.736,6.315,2.579,47.94340233898834,13.523797171335568,9.520742692544495,20.51334673627027,6.9,10.285688217485793,0,0,1,62.24568063588095,14.752024803243224
fold1_room1_mix2529,bike_bell,2.937,8.625,5.688000000000001,6.687507407852191,17.819681699210825,24.597702486869622,16.08498916365525,4.2,4.780322277642722,1,1,1,43.30075677460343,3.8409261959136316
fold1_room1_mix2530,horn,1.9,7.454,5.554,29.428513694798852,18.704453106344175,22.07458158827187,26.011047864752342,5.5,12.182377508751866,1,1,1,54.57812647111045,7.379266506396968
fold1_room1_mix2532,siren,3.233,8.231,4.997999999999999,22.52435813770543,24.04626049227902,39.608134428927954,39.04023195932976,5.6000000000000005,7.30244617866416,1,1,1,59.67449215573109,8.848436589234876
fold1_room1_mix2532,siren,0.968,4.442,3.474,26.059911051127543,14.573438456158705,39.87393663508452,44.92215459013542,4.7,14.470066109451542,0,1,1,59.67449215573109,5.73423930970273
fold1_room1_mix2535,bike_bell,2.52,6.69,4.17,6.205813381862923,12.901953169461017,22.25062513778432,15.893490145087206,3.3000000000000003,5.6919246354500075,1,1,1,55.05898742759236,3.370952048550724
fold1_room1_mix2536,bike_bell,3.163,8.744,5.5809999999999995,7.954516045794566,14.31716655021598,14.163258106644939,9.058391809375301,4.800000000000001,5.759391099921154,1,1,0,52.82796663683896,3.3317475103629186
fold1_room1_mix2536,bike_bell,0.974,3.867,2.893,29.268026478766828,11.631848521857611,-0.3389778718306147,7.675916156269913,5.6000000000000005,3.797420942308491,0,0,0,52.82796663683896,6.23055411129932
fold1_room1_mix2540,backup_beep,0.896,5.587,4.691,15.851517545940238,14.748650471865409,15.838287483024793,16.464658729982688,4.2,14.509891973708047,1,1,1,45.50049903790866,1.9240069559828685
fold1_room1_mix2542,backup_beep,1.419,4.011,2.592,16.49185486915509,13.87447755524183,2.447933473130348,3.9489907848357646,5.300000000000001,13.519133235109827,0,0,0,55.92434986677851,2.440316715270528
fold1_room1_mix2544,horn,2.63,5.281,2.651,23.08819535582501,13.151448114232858,40.41906752100427,45.307395772148276,4.3,4.507833771189238,1,1,1,44.76737350026989,13.210263257355615
fold1_room1_mix2546,horn,1.699,4.284,2.585,27.103001098443816,15.053407735383992,18.44485820289286,23.552509355670267,3.5,9.024472624945997,1,1,1,64.72217560232505,14.557396993463655
fold1_room1_mix2549,bike_bell,2.847,8.063,5.216000000000001,14.850689486325305,25.131725410465908,17.62252050628934,13.053006737068749,4.5,10.019160278538191,1,1,1,43.91124899367727,6.520748941686069
fold1_room1_mix2551,backup_beep,1.098,4.244,3.146,13.3194359995766,9.955103630671967,4.116264088943595,6.6450650905109825,5.4,9.635056404654097,0,0,0,60.43502792083301,2.1271807233575784
fold1_room1_mix2551,bike_bell,4.797,7.602,2.8050000000000006,9.021918772976255,17.727951946075393,2.314882212907122,-3.552310849922847,4.5,8.868939987838651,0,0,0,60.43502792083301,4.877937004660881
fold1_room1_mix2554,horn,5.29,9.651,4.361,13.510092203158603,62.137876742212974,34.2795211069536,21.02555918103578,4.6000000000000005,10.634510151644575,0,1,1,63.60023959345495,12.127626569150886
fold1_room1_mix2557,backup_beep,1.803,6.638,4.835,16.510253220484117,15.205767403953391,24.3676563908951,25.082564214364204,5.1000000000000005,14.856878561297222,1,1,1,43.44856633764028,2.1595859095291163
fold1_room1_mix2560,siren,2.605,5.64,3.0349999999999997,18.530763023828868,13.34966566924777,45.74211675963183,48.59057501790183,5.1000000000000005,13.078809179192438,1,1,1,45.00826039588871,5.208277227516937
fold1_room1_mix2560,bike_bell,4.858,7.415,2.5570000000000004,10.007274338812685,11.765574726370131,23.78407967284248,22.378132856150685,5.7,9.284107045907842,1,1,1,45.00826039588871,4.288481003291969
fold1_room1_mix2561,backup_beep,1.264,6.55,5.286,12.669486888512465,12.41491583516639,11.812866447567664,11.989171382218508,4.4,12.191504637149343,1,1,1,45.20886802195414,1.0957010892569456
fold1_room1_mix2563,bike_bell,6.388,9.653,3.2650000000000006,14.886943326220317,18.718850143392753,9.021851410057444,7.032378760912387,6.9,14.701394922503589,1,0,0,48.41468132238099,4.268657189919878
fold1_room1_mix2564,bike_bell,2.667,8.546,5.879,7.448171188101281,27.00225208109051,17.209159796642396,6.022153047525137,3.5,5.935883196789528,1,1,0,57.389844822182226,5.246284160623025
fold1_room1_mix2568,backup_beep,2.602,7.066,4.464,9.653212331608803,9.912709288237824,15.930191375865057,15.699781161497945,4.6000000000000005,9.058783838331452,1,1,1,51.996097241465996,1.648861858928985
fold1_room1_mix2568,backup_beep,6.197,8.854,2.656999999999999,5.370236087366683,9.918013181755976,20.436827353396275,15.108201303271876,5.0,4.643332905298045,0,1,1,51.996097241465996,2.2829630461696047
fold1_room1_mix2569,siren,5.355,9.251,3.895999999999999,12.543132437185495,48.41919543023148,79.0094889730416,67.27725775721595,5.9,10.203525357619071,1,1,1,40.22859301389363,14.02363808894054
fold1_room1_mix2570,siren,5.253,9.44,4.186999999999999,10.020768653558425,38.41224152845343,76.72662964797564,65.05525734528463,4.800000000000001,9.271497383845205,0,1,1,44.22637547621133,7.993906597304985
fold1_room1_mix2571,siren,3.167,6.736,3.569,22.182807504100264,8.613721834766876,65.15811950596434,73.37463285948564,5.9,5.567972310790337,1,1,1,51.81335060106041,7.857902806183842
fold1_room1_mix2572,horn,3.551,9.312,5.760999999999999,30.864448989764742,44.598670979355056,27.10312041269345,23.90585263211228,5.9,7.453398953352761,1,1,1,52.364490188664426,12.83170287915333
fold1_room1_mix2574,horn,4.43,8.207,3.777000000000001,16.94423971534721,16.514762325585675,39.80189787958062,40.024893060354316,6.4,9.723954349143547,1,1,1,58.7898750197773,7.21008720804464
fold1_room1_mix2576,horn,5.802,8.907,3.1050000000000004,11.147353944677329,22.491231573123894,36.25288693615832,30.156058009703642,5.5,10.985829653883583,0,1,1,57.56122185845972,5.70938059512512
fold1_room1_mix2580,horn,2.234,5.226,2.992,30.452101353985622,16.310231965327397,39.54322828922738,44.96637086797076,6.300000000000001,14.691574136572179,0,1,1,41.07062764454046,6.547365081002626
fold1_room1_mix2581,siren,5.498,9.154,3.6559999999999997,12.127722116591169,25.147559449926394,63.99228300937262,57.657950886713515,5.300000000000001,12.069377933020197,0,1,1,43.27359288024612,5.709076305864564
fold1_room1_mix2581,horn,2.559,5.503,2.944,19.699841138244135,28.937392061477556,45.66819113980963,42.32825785100629,3.6,14.835325406472137,1,1,1,43.27359288024612,12.845171110785852
fold1_room1_mix2584,siren,2.869,6.718,3.8489999999999998,27.43745711084876,5.426938780073911,48.928112637384146,63.00389136286411,6.4,4.777104965674323,1,1,1,62.40785892915443,7.689586952919071
fold1_room1_mix2586,bike_bell,4.589,7.633,3.0439999999999996,9.563141760277645,20.46419742529582,5.807199736720435,-0.8006827294879599,3.8000000000000003,8.706195215193787,0,0,0,62.6378258598682,4.783060726535032
fold1_room1_mix2586,bike_bell,1.433,7.38,5.947,33.22237862072134,5.375936244850733,-1.4163185529010178,14.403213722351609,6.800000000000001,4.281183831486469,1,0,1,62.6378258598682,6.088625077531455
fold1_room1_mix2587,siren,0.809,6.325,5.516,39.64709439030406,7.173096984748098,30.393009631920243,45.2431028708858,5.6000000000000005,3.291958286143937,1,1,1,61.43969187428828,8.320245274342387
fold1_room1_mix2594,horn,4.433,8.863,4.43,9.922381299434255,69.77124287338378,66.16801919981731,49.22680825602399,4.3,9.576509919099355,0,1,1,41.86902067488733,14.99466917754993
fold1_room1_mix2595,horn,1.119,7.102,5.9830000000000005,28.959969437417946,38.85369134467996,34.35592759498396,31.8032438629292,3.7,5.969380351322044,1,1,1,49.65573276029364,11.154373215170263
fold1_room1_mix2596,siren,0.929,6.533,5.604,17.099137773382243,14.981707462006314,53.78856866293279,54.936826641839815,3.9000000000000004,3.381935985776824,1,1,1,51.97019610951949,5.595568848874648
fold1_room1_mix2597,bike_bell,1.124,6.496,5.372,12.893901045235227,7.887673486554873,17.756746886806013,22.025455054174216,4.800000000000001,5.604098944927067,1,1,1,40.17436941793426,3.195333933338002
fold1_room1_mix2597,bike_bell,2.895,8.035,5.140000000000001,22.38526178336817,12.609288248104775,12.88355766193429,17.86898975758249,6.300000000000001,6.558839018370584,1,1,1,40.17436941793426,6.259263399508816
fold1_room1_mix2600,horn,5.503,7.927,2.4239999999999995,13.965527168484106,12.48503525507446,41.95192041689816,42.92527163651859,6.800000000000001,4.072201877382442,1,1,1,42.16882602023131,10.380263072550822
fold1_room1_mix2600,bike_bell,0.351,4.872,4.521,20.69861211978215,13.470266816430826,16.454345458961797,20.185646018083133,4.0,12.952335910340437,1,1,1,42.16882602023131,4.390015650263802
fold1_room1_mix2603,horn,1.257,7.187,5.930000000000001,51.79974154684911,6.55384572337115,18.476505209781536,36.4331327881426,6.6000000000000005,3.4524154386028836,1,1,1,64.16518723934841,9.655357926191227
fold1_room1_mix2605,bike_bell,1.267,7.178,5.911,13.828240247391129,23.701163104018562,9.204367913738594,4.524313058809739,3.4000000000000004,5.698810587159953,1,0,0,56.77638774183197,6.024186761793608
fold1_room1_mix2606,backup_beep,2.928,8.138,5.21,9.43849324348547,12.08871932711891,17.28362915630929,15.134076654551976,4.5,8.708772449120259,1,1,1,51.24807250489543,2.3077193319056635
fold1_room1_mix2606,bike_bell,6.038,9.139,3.100999999999999,10.323089027453094,25.77281667314094,13.567612766621735,5.620568530854342,5.5,9.786604365495256,0,1,0,51.24807250489543,6.626350368749064
fold1_room1_mix2609,horn,3.054,8.138,5.084,15.690556413453148,35.213029638534664,31.59230354565038,24.57100259390252,4.5,6.275210961283707,1,1,1,57.56144479587236,9.645940570065576
fold1_room1_mix2610,horn,2.167,6.986,4.819,20.228081186188227,20.634624990471277,59.038445609020805,58.86560775936581,4.6000000000000005,3.141079290944492,1,1,1,41.225556223094436,8.380347471896954
fold1_room1_mix2610,backup_beep,4.559,8.583,4.024,6.682698774210037,11.459282808113162,27.432627505194283,22.748516462301872,3.0,6.130828916522596,0,1,1,41.225556223094436,1.744935045112832
fold1_room1_mix2613,backup_beep,4.465,7.091,2.6260000000000003,4.979616432813734,6.915743408041224,20.38157925275361,17.52871965267535,4.3,4.969549937053986,0,1,1,55.98997847912945,1.7102297307915442
fold1_room1_mix2615,backup_beep,1.987,5.601,3.614,9.607192778914493,6.089854189910621,25.074509545170372,29.03430176502546,5.9,6.066741485641617,0,1,1,47.74437864008334,1.9141758549449441
fold1_room1_mix2616,horn,3.475,7.557,4.082000000000001,15.524043254581743,45.599194947073684,42.62445097028368,33.265404347712966,3.9000000000000004,14.756060800674225,1,1,1,48.523280328134895,11.751894178170431
fold1_room1_mix2617,horn,3.015,5.261,2.246,37.13311380482538,16.256525246929346,21.85563280207802,29.030305717231073,6.5,9.929281582700924,0,1,1,61.760698124471475,10.199349868672487
fold1_room1_mix2617,bike_bell,2.866,8.777,5.911,14.915520172969329,27.036989849385915,-0.3647176298187276,-5.531116313311188,3.1,14.898524353863888,1,0,0,61.760698124471475,3.94152944455213
fold1_room1_mix2618,siren,5.446,8.794,3.3480000000000008,19.271575701356483,36.58216478671722,53.0418265256051,47.474782997575176,3.5,14.786368045830068,0,1,1,55.39290184082063,6.302561537078262
fold1_room1_mix2620,bike_bell,5.349,9.049,3.6999999999999993,12.425278479583248,14.500903600069696,30.567746926024867,29.22596823888017,6.5,11.834777214485992,1,1,1,42.532102595804105,3.287651702307566
fold1_room1_mix2622,horn,5.626,8.726,3.1000000000000005,9.947097018583763,19.3100413900952,32.50112268350274,26.739385666830003,6.300000000000001,8.840061710349019,1,1,1,63.475553617337354,7.010271254682269
fold1_room1_mix2622,backup_beep,1.169,6.77,5.600999999999999,12.885922788707038,12.322200621296522,5.7530976448156395,6.141642632337508,4.5,11.86019755884054,1,0,0,63.475553617337354,1.4964032740509214
fold1_room1_mix2625,bike_bell,3.733,9.196,5.462999999999999,9.600381971859912,24.476952586414757,9.9244823820315,1.795105704695203,4.0,9.539336549645952,1,0,0,58.5242144378593,4.324538979350248
fold1_room1_mix2627,siren,4.498,9.485,4.986999999999999,21.368536267658012,84.00525276730401,71.40786313485002,59.51722976159836,3.1,10.556500440906364,0,1,1,45.79801233096465,12.985074732254168
fold1_room1_mix2631,horn,4.54,7.07,2.5300000000000002,10.215815779860622,27.788003168240202,43.88534923683763,35.193663497760866,4.9,9.446854280378675,1,1,1,60.99718709539161,11.874073468928568
fold1_room1_mix2633,backup_beep,1.291,4.502,3.211,8.622954287150804,8.066385011542124,9.810054974960167,10.389597706553076,3.2,7.593833973508666,1,0,1,59.87655724710871,2.1195979416805573
fold1_room1_mix2637,siren,0.413,6.008,5.595,64.14317216115491,17.651278113984574,50.549243290284195,61.75672881298364,4.9,7.289192913249036,1,1,1,47.13237634232313,14.263896320611526
fold1_room1_mix2638,horn,2.503,6.72,4.217,6.873757153345546,31.707488559445288,48.6159805480444,35.336627352538095,3.0,5.265467256185611,1,1,1,58.47447582515779,8.463802963194274
fold1_room1_mix2639,backup_beep,6.382,8.678,2.296000000000001,6.378661789608543,11.224270990369794,13.596714892468029,8.688143534568994,4.1000000000000005,3.4422794984983227,0,1,0,60.63588129543858,2.313986529375785
fold1_room1_mix2641,siren,5.045,7.526,2.481,22.102618015281013,57.15480171788691,69.61179423585365,61.35961414986987,3.7,9.959827975620026,0,1,1,47.640822262693106,14.731484367343734
fold1_room1_mix2641,siren,0.36,6.13,5.77,41.06742455719331,9.822150939846665,42.16381783978146,54.58963512414239,5.300000000000001,7.037333452247327,1,1,1,47.640822262693106,8.199689014075126
fold1_room1_mix2643,horn,3.417,8.123,4.7059999999999995,28.194374047816943,19.90936911567937,53.187605598739616,56.209704773112726,6.2,6.243236202254611,1,1,1,40.5634506132108,9.859698556983602
fold1_room1_mix2644,horn,3.019,7.697,4.678,27.94439238441068,31.040800409022502,21.31301710901422,20.40025229995748,5.2,13.914289478786609,1,1,1,63.968861185433305,11.111884445913372
fold1_room1_mix2646,siren,2.682,6.895,4.212999999999999,34.98779000602886,7.4693872122556195,55.47959880657778,68.89222955571186,6.7,7.210783020198532,1,1,1,47.72837206631681,8.594474801683539
fold1_room1_mix2648,siren,0.304,4.422,4.117999999999999,69.12780056969069,26.548037496948126,41.06647544730212,49.37888178399461,6.800000000000001,8.17103687999679,0,1,1,40.96163740234362,10.535051332574445
fold1_room1_mix2649,backup_beep,4.041,9.259,5.218,13.612005873693944,13.43482324170966,23.35948709688399,23.473290515129868,7.0,13.164395607756097,1,1,1,48.53462766895951,1.177493699380096
fold1_room1_mix2650,backup_beep,3.162,9.097,5.935,6.2801102506906545,10.690774930300888,28.28090421967751,23.660065849785013,4.0,6.088491604353675,1,1,1,45.10641995133233,1.7404882890804032
fold1_room1_mix2654,bike_bell,4.637,8.805,4.168,8.718830763675161,22.808695112973595,9.09809937763788,0.7452555362221887,5.5,6.882661433337477,1,0,0,57.219107599593926,6.503182005111817
fold1_room1_mix2659,horn,5.748,8.999,3.2510000000000003,5.270760850289682,29.594565898373208,41.19365881321235,26.206885562483407,5.6000000000000005,5.0163349425936605,0,1,1,64.12381273571405,8.458332752746902
fold1_room1_mix2660,horn,5.628,8.141,2.513,13.585028822623492,17.298785091318113,39.937052444561175,37.837951661610305,6.4,12.2582987141282,1,1,1,58.51514782205872,7.192041219340375
fold1_room1_mix2660,backup_beep,3.216,7.427,4.210999999999999,4.949390842130392,5.517898468435952,12.931503415523565,11.987064323316062,4.7,4.711393277153418,1,1,1,58.51514782205872,1.0422845006490822
fold1_room1_mix2663,bike_bell,3.263,8.229,4.965999999999999,15.634623524576357,14.654782086910789,3.6569463870007013,4.219107649024394,5.9,11.72791736369905,1,0,0,62.98591650813647,3.8522021123053634
fold1_room1_mix2664,backup_beep,3.257,7.017,3.7600000000000002,9.426279495074919,9.903346526399423,28.79357743373025,28.36474417519507,4.6000000000000005,9.194088786197293,1,1,1,45.12391294044363,1.5318709777111688
fold1_room1_mix2665,backup_beep,4.049,6.54,2.4909999999999997,11.940942227028966,13.271968007847319,0.04375031155743869,-0.8741842687503691,3.4000000000000004,11.885922825203115,0,0,0,61.97307467438472,1.9097616205629286
fold1_room1_mix2667,horn,1.317,6.571,5.254,46.32527453157007,9.401502031483288,26.237304866436006,40.089720015998694,5.800000000000001,5.403359110167116,1,1,1,52.1622059746324,10.221793520513508
fold1_room1_mix2668,horn,3.12,8.904,5.784,28.40298732962781,40.113998782298346,27.06684067282739,24.068201934480932,5.5,3.8977409383404313,1,1,1,55.752939477124634,11.766764655108782
fold1_room1_mix2668,bike_bell,2.642,6.204,3.562,10.690299386157719,18.894350636197604,8.311094121220528,3.364252068387877,3.7,7.585520458376364,1,0,0,55.752939477124634,6.973579313480437
fold1_room1_mix2669,backup_beep,4.601,8.19,3.5889999999999995,14.789952221195325,14.831494753880065,19.39831897149522,19.373955942163185,6.300000000000001,14.537986618311985,1,1,1,46.96019844575806,1.5756526782643085
fold1_room1_mix2670,backup_beep,1.775,7.086,5.311,8.291183313658802,6.401866419415112,31.740028200909556,33.98622638702734,6.800000000000001,6.392403107873622,1,1,1,41.92257948079395,1.0603855720466167
fold1_room1_mix2673,backup_beep,4.992,8.035,3.043,6.071338158295277,5.9065546731653935,8.539150011893256,8.778153899037122,6.6000000000000005,4.83254707759818,1,0,0,55.103246992035636,2.324187061548835
fold1_room1_mix2674,siren,3.655,8.007,4.352,30.110480959362135,29.168966861560154,27.995594123721702,28.271527034618302,5.9,3.5647065117261163,1,1,1,60.57742145373153,13.523947098468907
fold1_room1_mix2675,siren,4.291,7.546,3.255,13.34544124558802,15.385505492486928,37.83489807436527,36.59932143435509,5.800000000000001,3.255138160515015,1,1,1,58.85911924689066,8.595896423686764
fold1_room1_mix2675,horn,0.369,5.8,5.431,28.70548623336128,16.007467503303857,31.26821712181173,36.341062697979226,3.9000000000000004,4.307984754282171,1,1,1,58.85911924689066,8.064392804623951
fold1_room1_mix2680,bike_bell,2.857,7.544,4.686999999999999,11.065079993779198,14.727067895121989,26.652732935246583,24.169498314019727,4.2,10.20347618570549,1,1,1,43.64406700197912,3.179088044048645
fold1_room1_mix2682,siren,5.52,9.449,3.9290000000000003,9.416768485169335,24.560700855000118,81.70496367776153,73.37818643265757,6.1000000000000005,8.699778963259874,1,1,1,44.4163678439843,6.766995815669955
fold1_room1_mix2685,backup_beep,2.935,5.936,3.001,4.300462769841811,9.482653349693225,26.787268647658053,19.91897499877534,3.1,4.2877305749841845,1,1,1,53.26221566593834,2.937026180403485
fold1_room1_mix2687,backup_beep,2.786,5.019,2.233,11.718575434127674,7.582192028145415,24.529523085373306,28.31112389984353,5.9,7.095938762516296,0,1,1,40.43614614774564,2.979870869456845
fold1_room1_mix2687,backup_beep,3.39,5.442,2.052,13.973413422714282,15.354475176492507,23.910042669231338,23.091393305465218,3.3000000000000003,13.971402453506746,0,1,1,40.43614614774564,2.9872282586805774
fold1_room1_mix2688,bike_bell,4.927,6.993,2.0660000000000007,14.81053603606224,16.99652103432836,1.0614728489866678,-0.1343123289067023,5.6000000000000005,14.156397496539004,1,0,0,63.84011506364679,6.661187757053391
fold1_room1_mix2692,siren,5.017,8.098,3.0810000000000004,24.715986563688563,20.06572658657427,35.70802530902195,37.51848651195927,6.7,6.457188000365553,1,1,1,61.90821899040375,13.912816444089959
fold1_room1_mix2693,siren,3.141,6.045,2.904,17.996156184216254,10.338152436411404,42.009347460590845,46.82408390217222,5.1000000000000005,5.655766020729376,1,1,1,59.97828714460516,8.865377884622955
fold1_room1_mix2693,backup_beep,3.555,6.98,3.4250000000000003,6.581787728906549,6.865928398685891,0.7127395050496474,0.34563153616363707,4.800000000000001,6.409587631348349,1,0,0,59.97828714460516,1.1558612932222567
fold1_room1_mix2695,bike_bell,5.789,7.925,2.136,11.78686387199512,21.859758431005144,17.634680563377614,12.269738753823724,3.6,4.920024541954508,0,1,1,49.80659931562816,4.956709418191677
fold1_room1_mix2699,backup_beep,1.652,6.898,5.2459999999999996,15.50001814137031,14.833871192921539,1.2186971429780158,1.6002512008541316,5.1000000000000005,14.602113914148653,1,0,0,60.07058360996663,1.4891401389124679
fold1_room1_mix2700,horn,4.163,8.982,4.818999999999999,15.439654492734517,34.16104967216616,63.36669027523817,56.468817688120296,3.1,14.355924870507138,0,1,1,41.029719333538736,5.253159052815214
fold1_room1_mix2700,bike_bell,1.546,6.646,5.1,14.10881275841183,22.603316433577948,27.371918546013887,23.278284644480834,3.0,11.74379900076376,1,1,1,41.029719333538736,5.320193612087477
fold1_room1_mix2704,backup_beep,0.625,4.764,4.139,14.258246790320438,10.236650566381215,13.506250947408418,16.384415923614085,5.6000000000000005,10.084368506864214,0,1,1,47.434756360791454,2.0099504505000207
fold1_room1_mix2705,bike_bell,3.212,5.799,2.587,15.563972200990557,16.375849856591973,5.407535838229336,4.965867810781759,4.4,13.313072127942837,1,0,0,61.33168866805528,6.802478087281665
fold1_room1_mix2706,backup_beep,1.744,3.883,2.1390000000000002,12.020635478379639,8.042325438734697,-3.716329664601659,-0.22541397765749593,6.1000000000000005,6.094976865760333,0,0,0,61.69102131966403,2.390732104812769
fold1_room1_mix2707,siren,2.742,6.784,4.042,19.544668379220813,6.904171540521942,54.75215002741511,63.79048468192245,5.9,4.0021864849795845,1,1,1,56.79826854934831,6.126086995261644
fold1_room1_mix2707,backup_beep,2.749,6.816,4.067,8.343363998765234,6.271690844035312,4.3921038607670155,6.871234840062932,6.9,6.271803920682413,0,0,0,56.79826854934831,1.340723889174627
fold1_room1_mix2708,siren,4.915,9.301,4.386,15.556592946072799,66.79826894681939,57.70929402203439,45.05227962347045,4.6000000000000005,14.903757498141308,0,1,1,55.619324638425006,13.828989334141879
fold1_room1_mix2708,backup_beep,2.216,4.221,2.005,12.77964060524873,12.550498079501708,0.17897597866480908,0.3361295583872774,3.7,12.520424557033238,1,0,0,55.619324638425006,1.7105251215871522
fold1_room1_mix2709,siren,3.616,6.362,2.746,14.06745444489524,32.76766655768301,42.62518540453517,35.28058544087898,3.5,13.986099034283693,0,1,1,53.90284383037199,10.225809777186743
fold1_room1_mix2709,siren,3.986,7.555,3.5689999999999995,17.239304303152963,16.412816632265027,61.37271578837992,61.79944815402847,5.9,14.049310586327564,1,1,1,53.90284383037199,5.1769085191318
fold1_room1_mix2710,bike_bell,4.533,9.173,4.64,5.816341351355646,25.23304756596161,31.37548486076053,18.629088465694032,5.1000000000000005,4.825067796548576,1,1,1,48.13080207844411,6.038880867388224
fold1_room1_mix2711,backup_beep,2.373,6.273,3.8999999999999995,7.910995839972657,5.670541855419174,8.915288966381965,11.807420881032535,5.4,5.3894907981104545,1,0,1,54.26537894374727,1.9374845914701024
fold1_room1_mix2711,backup_beep,1.7,7.289,5.5889999999999995,11.258167192540084,11.635888980548048,13.429808264803448,13.143170765711055,4.2,10.307489148321558,1,1,1,54.26537894374727,1.7764373612002893
fold1_room1_mix2712,backup_beep,4.328,7.305,2.9769999999999994,8.379215346191398,9.104900523036727,20.34556091775805,19.62412385263319,5.4,7.996042350949166,1,1,1,49.35272323755426,2.304295617306689
fold1_room1_mix2714,horn,0.772,6.295,5.523,31.949053770077967,5.660948942476364,37.67455390822027,52.70592915551939,5.7,4.459420421369198,1,1,1,40.37281360627055,6.361841462079955
fold1_room1_mix2717,bike_bell,3.792,5.906,2.114,4.252510814193563,10.3145597725861,15.0752690185858,7.379163614005009,3.8000000000000003,4.252695061727379,1,1,0,58.56766361349443,4.443175721547412
fold1_room1_mix2717,bike_bell,4.961,8.787,3.8260000000000005,6.300819246218898,19.113018334336434,18.185735725766506,8.547090618466058,5.6000000000000005,5.331032938850524,1,1,0,58.56766361349443,5.678252939130656
fold1_room1_mix2725,horn,3.272,7.471,4.199,14.941132038889796,29.210634690880347,33.91201319238452,28.08886339810863,3.8000000000000003,14.417725824633678,1,1,1,58.15979504700073,6.985699775199212
fold1_room1_mix2727,backup_beep,2.476,5.193,2.7169999999999996,4.642673298944903,4.075789098292327,24.642470457145016,25.773598866195194,4.2,3.745903700360503,1,1,1,40.909556234908855,1.6007360010331393
fold1_room1_mix2729,backup_beep,4.451,9.138,4.687,5.239986854295939,13.23207211455987,30.726241619047826,22.680288385967415,5.0,4.942608732303913,1,1,1,40.35838868673932,2.9907804170322656
fold1_room1_mix2731,backup_beep,1.406,6.273,4.867,15.03086595496049,13.097331064479746,17.672586046518028,18.868609973801803,4.7,12.425992872867582,1,1,1,44.5319323238564,2.5883111470321953
fold1_room1_mix2733,horn,0.345,6.133,5.788,66.29269555647386,12.401965359263492,41.313493687023595,55.8729969762077,5.300000000000001,6.505588380914933,1,1,1,49.17989765375094,13.224328641407595
fold1_room1_mix2735,horn,1.553,6.78,5.227,23.786526952574903,48.49717061810855,38.67873912191586,32.49103179520338,3.2,5.4470557577516105,1,1,1,59.98150267864228,13.652095627394882
fold1_room1_mix2736,horn,3.766,8.305,4.539,29.089303374078575,30.867815331482188,24.850836663066836,24.335385214352748,6.0,3.294852763801982,1,1,1,54.9107318078651,13.130586561232318
fold1_room1_mix2737,siren,4.488,9.183,4.694999999999999,15.995349726518599,23.555902106007554,45.05685051799502,41.69473050297181,6.2,11.010259606082101,1,1,1,58.14007799976058,6.907446745907442
fold1_room1_mix2741,horn,3.505,7.985,4.48,24.241297611783533,13.358372880418626,37.80206436147848,42.97811039006718,6.5,7.738364679141951,1,1,1,59.721930799948375,7.560087635395137
fold1_room1_mix2743,horn,1.08,5.003,3.923,29.815507972378704,8.76001525471386,49.85562807683921,60.494375085853136,4.3,5.8525970267254355,1,1,1,45.14238251117989,9.114115131463633
fold1_room1_mix2743,bike_bell,2.449,8.111,5.662000000000001,9.546448993141386,11.349747891965531,24.78973011707697,23.286842950136474,4.9,5.92032839416599,1,1,1,45.14238251117989,3.032960908458083
fold1_room1_mix2744,siren,2.669,5.273,2.6039999999999996,11.79798492976677,21.14409266422832,37.22249790680116,32.15487357992553,3.5,6.942916970560245,1,1,1,61.06722610597841,11.333188220001045
fold1_room1_mix2745,bike_bell,2.24,4.887,2.6469999999999994,13.020825650342788,8.886982193606816,17.478213116829664,20.795897391148273,4.4,8.65052883300998,1,1,1,45.74612210724217,4.447669761792269
fold1_room1_mix2745,bike_bell,4.458,8.423,3.965,19.673580361764813,19.411660713988258,12.52404961870738,12.640463853196344,6.5,14.779173132047571,1,1,1,45.74612210724217,6.449808596485897
fold1_room1_mix2751,siren,3.531,5.796,2.265,7.506993467941791,21.910205002218863,43.70811044803857,34.40450238664154,3.9000000000000004,6.6075306212597305,1,1,1,59.77804814237943,10.807826538713536
fold1_room1_mix2751,siren,2.603,5.748,3.145,49.12934946322588,5.723122768749196,30.30893728593982,48.9830963125858,6.1000000000000005,3.1774878892056053,0,1,1,59.77804814237943,14.074100198606883
fold1_room1_mix2752,bike_bell,2.353,6.489,4.135999999999999,19.38859425322591,13.864014938075147,2.436510438820001,5.349656530294418,5.0,10.431999337105646,1,0,0,58.98605860632106,6.159224332168074
fold1_room1_mix2752,bike_bell,4.318,9.401,5.083,12.961529121451392,22.946415857682098,12.650661828259864,7.689489426515657,3.8000000000000003,12.83925440524382,0,1,0,58.98605860632106,3.392076531347934
