clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car
fold20_room1_mix0599,fold20,walk,0,,,,,safe,L,v11core,12062627942,residential,1
fold20_room1_mix0600,fold20,walk,0,,,,,critical,L,v11core,12062732671,daily,3
fold20_room1_mix0601,fold20,static,0,,,,,safe,R,v11core,12062837400,residential,1
fold20_room1_mix0602,fold20,static,2,bike_bell,R,bike_bell,L,safe,R,v11core,12062942129,daily,1
fold20_room1_mix0603,fold20,static,0,,,,,safe,R,v11core,12063046858,daily,2
fold20_room1_mix0604,fold20,walk,1,horn,R,,,safe,R,v11core,12063151587,residential,1
fold20_room1_mix0605,fold20,static,1,crossing,L,,,safe,L,v11core,12063256316,daily,2
fold20_room1_mix0606,fold20,static,0,,,,,caution,L,v11core,12063361045,daily,1
fold20_room1_mix0607,fold20,static,0,,,,,caution,L,v11core,12063465774,residential,2
fold20_room1_mix0608,fold20,static,1,horn,R,,,caution,R,v11core,12063570503,daily,1
fold20_room1_mix0609,fold20,walk,1,horn,R,,,caution,L,v11core,12063675232,arterial,1
fold20_room1_mix0610,fold20,static,1,backup_beep,L,,,critical,L,v11core,12063779961,residential,1
fold20_room1_mix0611,fold20,walk,0,,,,,na,,v11core,12063884690,residential,0
fold20_room1_mix0612,fold20,static,1,horn,L,,,safe,R,v11core,12063989419,residential,1
fold20_room1_mix0613,fold20,walk,1,horn,L,,,critical,L,v11core,12064094148,arterial,1
fold20_room1_mix0614,fold20,static,0,,,,,caution,L,v11core,12064198877,arterial,2
fold20_room1_mix0615,fold20,static,2,backup_beep,R,bike_bell,R,safe,R,v11core,12064303606,residential,1
fold20_room1_mix0616,fold20,static,0,,,,,critical,R,v11core,12064408335,daily,1
fold20_room1_mix0617,fold20,static,0,,,,,critical,L,v11core,12064513064,residential,1
fold20_room1_mix0618,fold20,walk,2,siren,L,siren,R,na,,v11core,12064617793,daily,0
fold20_room1_mix0619,fold20,walk,0,,,,,caution,R,v11core,12064722522,residential,1
fold20_room1_mix0620,fold20,static,0,,,,,caution,L,v11core,12064827251,daily,1
fold20_room1_mix0621,fold20,static,0,,,,,caution,R,v11core,12064931980,residential,1
fold20_room1_mix0622,fold20,walk,1,crossing,L,,,caution,R,v11core,12065036709,daily,2
fold20_room1_mix0623,fold20,static,0,,,,,safe,R,v11core,12065141438,residential,1
fold20_room1_mix0624,fold20,walk,0,,,,,critical,L,v11core,12065246167,residential,1
fold20_room1_mix0625,fold20,static,1,siren,R,,,caution,L,v11core,12065350896,daily,2
fold20_room1_mix0626,fold20,walk,0,,,,,caution,L,v11core,12065455625,residential,1
fold20_room1_mix0627,fold20,static,0,,,,,critical,R,v11core,12065560354,daily,2
fold20_room1_mix0628,fold20,static,0,,,,,critical,R,v11core,12065665083,daily,2
fold20_room1_mix0629,fold20,walk,1,horn,L,,,critical,L,v11core,12065769812,residential,1
fold20_room1_mix0630,fold20,static,2,backup_beep,R,bike_bell,L,critical,R,v11core,12065874541,daily,3
fold20_room1_mix0631,fold20,static,1,bike_bell,R,,,caution,R,v11core,12065979270,arterial,1
fold20_room1_mix0632,fold20,walk,1,horn,R,,,na,,v11core,12066083999,residential,0
fold20_room1_mix0633,fold20,static,1,crossing,R,,,caution,L,v11core,12066188728,residential,1
fold20_room1_mix0634,fold20,static,1,backup_beep,R,,,na,,v11core,12066293457,residential,0
fold20_room1_mix0635,fold20,walk,1,horn,R,,,critical,L,v11core,12066398186,daily,3
fold20_room1_mix0636,fold20,walk,1,crossing,L,,,safe,L,v11core,12066502915,residential,2
fold20_room1_mix0637,fold20,walk,0,,,,,critical,L,v11core,12066607644,arterial,1
fold20_room1_mix0638,fold20,walk,2,siren,L,siren,R,caution,L,v11core,12066712373,arterial,3
fold20_room1_mix0639,fold20,static,0,,,,,na,,v11core,12066817102,daily,0
fold20_room1_mix0640,fold20,walk,0,,,,,critical,R,v11core,12066921831,residential,1
fold20_room1_mix0641,fold20,walk,1,siren,R,,,safe,R,v11core,12067026560,daily,3
fold20_room1_mix0642,fold20,static,0,,,,,caution,L,v11core,12067131289,daily,1
fold20_room1_mix0643,fold20,static,1,bike_bell,R,,,critical,L,v11core,12067236018,arterial,2
fold20_room1_mix0644,fold20,static,1,crossing,L,,,na,,v11core,12067340747,residential,0
fold20_room1_mix0645,fold20,walk,1,siren,R,,,safe,L,v11core,12067445476,arterial,3
fold20_room1_mix0646,fold20,static,0,,,,,safe,L,v11core,12067550205,residential,1
fold20_room1_mix0647,fold20,static,2,siren,R,crossing,L,na,,v11core,12067654934,residential,0
fold20_room1_mix0648,fold20,static,1,crossing,L,,,caution,L,v11core,12067759663,residential,1
fold20_room1_mix0649,fold20,static,1,horn,L,,,safe,R,v11core,12067864392,residential,1
fold20_room1_mix0650,fold20,static,2,horn,L,backup_beep,L,safe,R,v11core,12067969121,arterial,2
fold20_room1_mix0651,fold20,static,2,horn,L,backup_beep,L,critical,L,v11core,12068073850,residential,1
fold20_room1_mix0652,fold20,walk,0,,,,,critical,R,v11core,12068178579,arterial,2
fold20_room1_mix0653,fold20,static,0,,,,,critical,L,v11core,12068283308,arterial,2
fold20_room1_mix0654,fold20,walk,0,,,,,critical,L,v11core,12068388037,residential,1
fold20_room1_mix0655,fold20,walk,2,siren,R,horn,L,safe,L,v11core,12068492766,daily,1
fold20_room1_mix0656,fold20,walk,0,,,,,safe,L,v11core,12068597495,daily,3
fold20_room1_mix0657,fold20,walk,0,,,,,safe,L,v11core,12068702224,residential,1
fold20_room1_mix0658,fold20,walk,2,backup_beep,L,bike_bell,L,caution,L,v11core,12068806953,daily,1
fold20_room1_mix0659,fold20,static,0,,,,,critical,L,v11core,12068911682,residential,1
fold20_room1_mix0660,fold20,static,1,bike_bell,L,,,caution,L,v11core,12069016411,daily,2
fold20_room1_mix0661,fold20,static,0,,,,,na,,v11core,12069121140,residential,0
fold20_room1_mix0662,fold20,walk,1,crossing,L,,,na,,v11core,12069225869,residential,0
fold20_room1_mix0663,fold20,walk,0,,,,,na,,v11core,12069330598,residential,0
fold20_room1_mix0664,fold20,walk,1,horn,R,,,safe,L,v11core,12069435327,residential,1
fold20_room1_mix0665,fold20,walk,0,,,,,caution,L,v11core,12069540056,residential,1
fold20_room1_mix0666,fold20,static,2,siren,R,bike_bell,R,safe,R,v11core,12069644785,residential,1
fold20_room1_mix0667,fold20,walk,1,crossing,L,,,caution,L,v11core,12069749514,residential,1
fold20_room1_mix0668,fold20,walk,0,,,,,caution,L,v11core,12069854243,residential,1
fold20_room1_mix0669,fold20,static,0,,,,,safe,L,v11core,12069958972,residential,1
fold20_room1_mix0670,fold20,static,1,horn,R,,,critical,L,v11core,12070063701,residential,1
fold20_room1_mix0671,fold20,static,0,,,,,na,,v11core,12070168430,daily,0
fold20_room1_mix0672,fold20,static,1,backup_beep,L,,,critical,L,v11core,12070273159,daily,1
fold20_room1_mix0673,fold20,walk,1,crossing,R,,,safe,R,v11core,12070377888,arterial,3
fold20_room1_mix0674,fold20,static,1,bike_bell,L,,,safe,L,v11core,12070482617,arterial,3
fold20_room1_mix0675,fold20,static,0,,,,,na,,v11core,12070587346,daily,0
fold20_room1_mix0676,fold20,static,0,,,,,critical,R,v11core,12070692075,daily,1
fold20_room1_mix0677,fold20,static,0,,,,,safe,L,v11core,12070796804,residential,2
fold20_room1_mix0678,fold20,static,2,siren,L,siren,R,critical,L,v11core,12070901533,residential,1
fold20_room1_mix0679,fold20,static,0,,,,,na,,v11core,12071006262,residential,0
fold20_room1_mix0680,fold20,walk,1,siren,R,,,safe,R,v11core,12071110991,arterial,1
fold20_room1_mix0681,fold20,walk,0,,,,,caution,L,v11core,12071215720,daily,1
fold20_room1_mix0682,fold20,static,0,,,,,safe,R,v11core,12071320449,residential,2
fold20_room1_mix0683,fold20,walk,1,bike_bell,R,,,na,,v11core,12071425178,residential,0
fold20_room1_mix0684,fold20,walk,0,,,,,safe,R,v11core,12071529907,arterial,1
fold20_room1_mix0685,fold20,walk,0,,,,,caution,L,v11core,12071634636,daily,1
fold20_room1_mix0686,fold20,walk,2,siren,L,backup_beep,L,safe,L,v11core,12071739365,daily,1
fold20_room1_mix0687,fold20,walk,1,crossing,L,,,safe,L,v11core,12071844094,residential,1
fold20_room1_mix0688,fold20,static,1,horn,L,,,caution,L,v11core,12071948823,daily,1
fold20_room1_mix0689,fold20,walk,0,,,,,safe,L,v11core,12072053552,daily,1
fold20_room1_mix0690,fold20,static,1,backup_beep,L,,,caution,R,v11core,12072158281,daily,2
fold20_room1_mix0691,fold20,static,0,,,,,na,,v11core,12072263010,daily,0
fold20_room1_mix0692,fold20,walk,2,bike_bell,R,bike_bell,L,critical,R,v11core,12072367739,daily,1
fold20_room1_mix0693,fold20,walk,0,,,,,critical,R,v11core,12072472468,daily,2
fold20_room1_mix0694,fold20,walk,0,,,,,critical,L,v11core,12072577197,daily,1
fold20_room1_mix0695,fold20,walk,0,,,,,caution,R,v11core,12072681926,daily,1
fold20_room1_mix0696,fold20,static,0,,,,,safe,L,v11core,12072786655,daily,3
fold20_room1_mix0697,fold20,static,1,siren,R,,,critical,L,v11core,12072891384,daily,1
fold20_room1_mix0698,fold20,walk,0,,,,,na,,v11core,12072996113,residential,0
fold20_room1_mix0699,fold20,static,0,,,,,critical,L,v11core,12073100842,daily,1
fold20_room1_mix0700,fold20,walk,0,,,,,critical,R,v11core,12073205571,residential,1
fold20_room1_mix0701,fold20,static,1,backup_beep,L,,,critical,R,v11core,12073310300,daily,1
fold20_room1_mix0702,fold20,walk,0,,,,,safe,L,v11core,12073415029,arterial,3
fold20_room1_mix0703,fold20,walk,1,crossing,L,,,caution,R,v11core,12073519758,arterial,1
fold20_room1_mix0704,fold20,static,1,siren,L,,,safe,L,v11core,12073624487,residential,1
fold20_room1_mix0705,fold20,walk,0,,,,,caution,R,v11core,12073729216,arterial,3
fold20_room1_mix0706,fold20,static,0,,,,,safe,L,v11core,12073833945,residential,1
fold20_room1_mix0707,fold20,walk,2,siren,R,horn,R,na,,v11core,12073938674,residential,0
fold20_room1_mix0708,fold20,walk,1,bike_bell,R,,,critical,R,v11core,12074043403,daily,2
fold20_room1_mix0709,fold20,walk,1,horn,R,,,na,,v11core,12074148132,residential,0
fold20_room1_mix0710,fold20,walk,2,horn,L,crossing,L,na,,v11core,12074252861,residential,0
fold20_room1_mix0711,fold20,static,1,horn,R,,,caution,L,v11core,12074357590,residential,1
fold20_room1_mix0712,fold20,walk,1,bike_bell,L,,,safe,L,v11core,12074462319,daily,1
fold20_room1_mix0713,fold20,static,0,,,,,na,,v11core,12074567048,residential,0
fold20_room1_mix0714,fold20,walk,2,bike_bell,L,crossing,L,caution,L,v11core,12074671777,residential,2
fold20_room1_mix0715,fold20,walk,1,backup_beep,R,,,na,,v11core,12074776506,residential,0
fold20_room1_mix0716,fold20,static,1,horn,R,,,na,,v11core,12074881235,residential,0
fold20_room1_mix0717,fold20,walk,0,,,,,caution,R,v11core,12074985964,daily,2
fold20_room1_mix0718,fold20,walk,0,,,,,na,,v11core,12075090693,residential,0
fold20_room1_mix0719,fold20,walk,0,,,,,na,,v11core,12075195422,residential,0
fold20_room1_mix0720,fold20,static,0,,,,,caution,R,v11core,12075300151,daily,1
fold20_room1_mix0721,fold20,walk,0,,,,,safe,L,v11core,12075404880,daily,3
fold20_room1_mix0722,fold20,walk,1,siren,R,,,critical,L,v11core,12075509609,residential,1
fold20_room1_mix0723,fold20,walk,0,,,,,safe,L,v11core,12075614338,residential,1
fold20_room1_mix0724,fold20,static,2,backup_beep,L,backup_beep,R,na,,v11core,12075719067,residential,0
fold20_room1_mix0725,fold20,static,0,,,,,safe,L,v11core,12075823796,daily,3
fold20_room1_mix0726,fold20,static,1,siren,R,,,caution,L,v11core,12075928525,daily,1
fold20_room1_mix0727,fold20,static,2,backup_beep,R,backup_beep,L,critical,L,v11core,12076033254,arterial,3
fold20_room1_mix0728,fold20,walk,1,bike_bell,L,,,caution,R,v11core,12076137983,arterial,3
fold20_room1_mix0729,fold20,walk,0,,,,,safe,R,v11core,12076242712,daily,1
fold20_room1_mix0730,fold20,walk,1,horn,L,,,safe,R,v11core,12076347441,residential,1
fold20_room1_mix0731,fold20,static,1,crossing,L,,,caution,R,v11core,12076452170,residential,1
fold20_room1_mix0732,fold20,walk,1,bike_bell,R,,,critical,R,v11core,12076556899,arterial,3
fold20_room1_mix0733,fold20,static,2,siren,R,backup_beep,R,safe,R,v11core,12076661628,daily,2
fold20_room1_mix0734,fold20,walk,1,horn,L,,,safe,R,v11core,12076766357,daily,2
fold20_room1_mix0735,fold20,static,0,,,,,safe,R,v11core,12076871086,daily,1
fold20_room1_mix0736,fold20,walk,1,horn,L,,,critical,R,v11core,12076975815,daily,1
fold20_room1_mix0737,fold20,static,1,crossing,L,,,safe,R,v11core,12077080544,daily,1
fold20_room1_mix0738,fold20,static,0,,,,,na,,v11core,12077185273,residential,0
fold20_room1_mix0739,fold20,walk,0,,,,,safe,R,v11core,12077290002,daily,2
fold20_room1_mix0740,fold20,static,0,,,,,safe,R,v11core,12077394731,daily,2
fold20_room1_mix0741,fold20,static,1,bike_bell,R,,,safe,L,v11core,12077499460,daily,1
fold20_room1_mix0742,fold20,walk,0,,,,,critical,L,v11core,12077604189,arterial,2
fold20_room1_mix0743,fold20,static,1,crossing,L,,,critical,R,v11core,12077708918,arterial,2
fold20_room1_mix0744,fold20,walk,0,,,,,safe,L,v11core,12077813647,arterial,1
fold20_room1_mix0745,fold20,static,0,,,,,caution,L,v11core,12077918376,daily,2
fold20_room1_mix0746,fold20,static,0,,,,,na,,v11core,12078023105,residential,0
fold20_room1_mix0747,fold20,walk,1,bike_bell,R,,,safe,R,v11core,12078127834,residential,1
fold20_room1_mix0748,fold20,static,0,,,,,caution,L,v11core,12078232563,residential,1
fold20_room1_mix0749,fold20,walk,0,,,,,critical,R,v11core,12078337292,arterial,2
fold20_room1_mix0750,fold20,walk,0,,,,,caution,R,v11core,12078442021,daily,1
fold20_room1_mix0751,fold20,static,0,,,,,na,,v11core,12078546750,residential,0
fold20_room1_mix0752,fold20,walk,1,backup_beep,L,,,caution,L,v11core,12078651479,arterial,3
fold20_room1_mix0753,fold20,walk,1,horn,R,,,critical,R,v11core,12078756208,arterial,2
fold20_room1_mix0754,fold20,walk,1,backup_beep,R,,,critical,L,v11core,12078860937,daily,1
fold20_room1_mix0755,fold20,walk,0,,,,,critical,L,v11core,12078965666,daily,2
fold20_room1_mix0756,fold20,static,1,horn,L,,,safe,R,v11core,12079070395,daily,2
fold20_room1_mix0757,fold20,walk,1,bike_bell,L,,,safe,L,v11core,12079175124,daily,1
fold20_room1_mix0758,fold20,walk,2,horn,L,crossing,R,safe,R,v11core,12079279853,daily,2
fold20_room1_mix0759,fold20,static,0,,,,,caution,L,v11core,12079384582,residential,1
fold20_room1_mix0760,fold20,walk,1,backup_beep,R,,,na,,v11core,12079489311,daily,0
fold20_room1_mix0761,fold20,static,0,,,,,safe,L,v11core,12079594040,residential,1
fold20_room1_mix0762,fold20,walk,1,bike_bell,R,,,critical,R,v11core,12079698769,daily,1
fold20_room1_mix0763,fold20,static,1,horn,L,,,caution,L,v11core,12079803498,daily,1
fold20_room1_mix0764,fold20,walk,1,bike_bell,R,,,safe,R,v11core,12079908227,arterial,1
fold20_room1_mix0765,fold20,static,1,bike_bell,L,,,critical,R,v11core,12080012956,residential,1
fold20_room1_mix0766,fold20,static,1,horn,R,,,safe,R,v11core,12080117685,daily,1
fold20_room1_mix0767,fold20,walk,0,,,,,caution,R,v11core,12080222414,daily,2
fold20_room1_mix0768,fold20,static,1,crossing,L,,,critical,R,v11core,12080327143,residential,1
fold20_room1_mix0769,fold20,walk,1,bike_bell,L,,,caution,R,v11core,12080431872,daily,2
fold20_room1_mix0770,fold20,static,0,,,,,critical,L,v11core,12080536601,daily,2
fold20_room1_mix0771,fold20,static,0,,,,,safe,R,v11core,12080641330,residential,1
fold20_room1_mix0772,fold20,walk,2,horn,L,bike_bell,L,caution,R,v11core,12080746059,residential,1
fold20_room1_mix0773,fold20,walk,2,backup_beep,L,backup_beep,R,critical,L,v11core,12080850788,daily,1
fold20_room1_mix0774,fold20,static,0,,,,,critical,L,v11core,12080955517,daily,2
fold20_room1_mix0775,fold20,walk,1,bike_bell,R,,,safe,R,v11core,12081060246,arterial,2
fold20_room1_mix0776,fold20,walk,0,,,,,safe,L,v11core,12081164975,arterial,2
fold20_room1_mix0777,fold20,static,0,,,,,caution,L,v11core,12081269704,daily,1
fold20_room1_mix0778,fold20,static,0,,,,,critical,R,v11core,12081374433,daily,1
fold20_room1_mix0779,fold20,static,1,bike_bell,R,,,critical,R,v11core,12081479162,daily,1
fold20_room1_mix0780,fold20,static,1,crossing,L,,,critical,L,v11core,12081583891,daily,1
fold20_room1_mix0781,fold20,static,1,crossing,R,,,safe,R,v11core,12081688620,arterial,1
fold20_room1_mix0782,fold20,static,1,siren,L,,,safe,L,v11core,12081793349,daily,2
fold20_room1_mix0783,fold20,walk,0,,,,,na,,v11core,12081898078,residential,0
fold20_room1_mix0784,fold20,static,0,,,,,critical,L,v11core,12082002807,residential,1
fold20_room1_mix0785,fold20,walk,0,,,,,safe,R,v11core,12082107536,daily,1
fold20_room1_mix0786,fold20,walk,0,,,,,critical,R,v11core,12082212265,arterial,1
fold20_room1_mix0787,fold20,static,1,siren,L,,,critical,R,v11core,12082316994,daily,1
fold20_room1_mix0788,fold20,walk,2,backup_beep,R,crossing,R,critical,R,v11core,12082421723,arterial,3
fold20_room1_mix0789,fold20,static,1,horn,L,,,na,,v11core,12082526452,residential,0
fold20_room1_mix0790,fold20,walk,0,,,,,caution,R,v11core,12082631181,residential,1
fold20_room1_mix0791,fold20,walk,1,siren,L,,,safe,R,v11core,12082735910,daily,2
fold20_room1_mix0792,fold20,walk,1,crossing,R,,,critical,L,v11core,12082840639,residential,1
fold20_room1_mix0793,fold20,walk,2,siren,L,backup_beep,L,critical,L,v11core,12082945368,daily,1
fold20_room1_mix0794,fold20,walk,0,,,,,safe,R,v11core,12083050097,daily,3
fold20_room1_mix0795,fold20,walk,0,,,,,caution,R,v11core,12083154826,residential,1
fold20_room1_mix0796,fold20,walk,0,,,,,caution,L,v11core,12083259555,arterial,2
fold20_room1_mix0797,fold20,static,0,,,,,caution,L,v11core,12083364284,residential,1
fold20_room1_mix0798,fold20,static,1,bike_bell,L,,,safe,L,v11core,12083469013,residential,1
fold20_room1_mix0799,fold20,static,2,siren,R,bike_bell,L,critical,L,v11core,12083573742,daily,1
fold20_room1_mix0800,fold20,walk,1,horn,L,,,caution,L,v11core,12083678471,daily,3
fold20_room1_mix0801,fold20,walk,0,,,,,safe,R,v11core,12083783200,arterial,1
fold20_room1_mix0802,fold20,static,1,horn,R,,,safe,L,v11core,12083887929,arterial,3
fold20_room1_mix0803,fold20,walk,2,siren,L,bike_bell,L,caution,L,v11core,12083992658,daily,1
fold20_room1_mix0804,fold20,walk,1,horn,R,,,critical,R,v11core,12084097387,residential,1
fold20_room1_mix0805,fold20,static,1,crossing,R,,,safe,L,v11core,12084202116,residential,1
fold20_room1_mix0806,fold20,static,1,crossing,L,,,caution,R,v11core,12084306845,residential,1
fold20_room1_mix0807,fold20,static,1,backup_beep,L,,,critical,L,v11core,12084411574,daily,2
fold20_room1_mix0808,fold20,walk,0,,,,,na,,v11core,12084516303,residential,0
fold20_room1_mix0809,fold20,walk,0,,,,,critical,L,v11core,12084621032,residential,1
fold20_room1_mix0810,fold20,walk,0,,,,,safe,R,v11core,12084725761,daily,1
fold20_room1_mix0811,fold20,walk,1,siren,R,,,safe,L,v11core,12084830490,daily,2
fold20_room1_mix0812,fold20,walk,1,crossing,L,,,caution,L,v11core,12084935219,arterial,3
fold20_room1_mix0813,fold20,static,1,bike_bell,R,,,critical,L,v11core,12085039948,daily,2
fold20_room1_mix0814,fold20,static,1,crossing,R,,,caution,L,v11core,12085144677,daily,1
fold20_room1_mix0815,fold20,static,0,,,,,critical,L,v11core,12085249406,daily,1
fold20_room1_mix0816,fold20,walk,2,bike_bell,L,bike_bell,R,caution,R,v11core,12085354135,daily,1
fold20_room1_mix0817,fold20,static,1,crossing,R,,,critical,R,v11core,12085458864,residential,1
fold20_room1_mix0818,fold20,walk,0,,,,,na,,v11core,12085563593,residential,0
fold20_room1_mix0819,fold20,walk,1,backup_beep,R,,,critical,R,v11core,12085668322,daily,1
fold20_room1_mix0820,fold20,walk,1,bike_bell,R,,,caution,L,v11core,12085773051,arterial,2
fold20_room1_mix0821,fold20,static,1,horn,L,,,safe,R,v11core,12085877780,arterial,3
fold20_room1_mix0822,fold20,walk,2,siren,R,horn,R,critical,L,v11core,12085982509,daily,2
fold20_room1_mix0823,fold20,walk,1,backup_beep,R,,,caution,R,v11core,12086087238,residential,1
fold20_room1_mix0824,fold20,walk,2,backup_beep,R,bike_bell,L,caution,R,v11core,12086191967,daily,3
fold20_room1_mix0825,fold20,static,0,,,,,critical,R,v11core,12086296696,residential,1
fold20_room1_mix0826,fold20,walk,0,,,,,critical,R,v11core,12086401425,daily,1
fold20_room1_mix0827,fold20,walk,0,,,,,critical,R,v11core,12086506154,daily,2
fold20_room1_mix0828,fold20,static,1,crossing,R,,,na,,v11core,12086610883,residential,0
fold20_room1_mix0829,fold20,walk,0,,,,,safe,L,v11core,12086715612,residential,1
fold20_room1_mix0830,fold20,walk,2,backup_beep,L,bike_bell,R,safe,R,v11core,12086820341,arterial,3
fold20_room1_mix0831,fold20,static,0,,,,,critical,R,v11core,12086925070,arterial,3
fold20_room1_mix0832,fold20,walk,2,siren,R,siren,L,caution,L,v11core,12087029799,daily,1
fold20_room1_mix0833,fold20,walk,0,,,,,safe,L,v11core,12087134528,daily,1
fold20_room1_mix0834,fold20,static,1,crossing,R,,,safe,R,v11core,12087239257,arterial,2
fold20_room1_mix0835,fold20,walk,2,siren,L,horn,L,caution,L,v11core,12087343986,arterial,2
fold20_room1_mix0836,fold20,walk,0,,,,,critical,R,v11core,12087448715,arterial,1
fold20_room1_mix0837,fold20,walk,0,,,,,na,,v11core,12087553444,daily,0
fold20_room1_mix0838,fold20,walk,2,siren,R,bike_bell,R,safe,R,v11core,12087658173,daily,1
fold20_room1_mix0839,fold20,static,2,backup_beep,L,crossing,L,safe,R,v11core,12087762902,arterial,3
fold20_room1_mix0840,fold20,static,0,,,,,na,,v11core,12087867631,residential,0
fold20_room1_mix0841,fold20,walk,0,,,,,na,,v11core,12087972360,residential,0
fold20_room1_mix0842,fold20,static,1,siren,L,,,critical,R,v11core,12088077089,residential,1
fold20_room1_mix0843,fold20,static,0,,,,,na,,v11core,12088181818,residential,0
fold20_room1_mix0844,fold20,static,0,,,,,caution,R,v11core,12088286547,residential,1
fold20_room1_mix0845,fold20,walk,2,siren,R,bike_bell,L,safe,L,v11core,12088391276,arterial,2
fold20_room1_mix0846,fold20,static,0,,,,,safe,R,v11core,12088496005,residential,1
fold20_room1_mix0847,fold20,walk,0,,,,,caution,L,v11core,12088600734,daily,1
fold20_room1_mix0848,fold20,walk,0,,,,,caution,R,v11core,12088705463,daily,2
fold20_room1_mix0849,fold20,static,0,,,,,critical,R,v11core,12088810192,residential,1
fold20_room1_mix0850,fold20,static,0,,,,,critical,L,v11core,12088914921,daily,1
fold20_room1_mix0851,fold20,static,1,horn,L,,,caution,L,v11core,12089019650,arterial,1
fold20_room1_mix0852,fold20,walk,0,,,,,critical,R,v11core,12089124379,residential,1
fold20_room1_mix0853,fold20,walk,2,horn,L,crossing,L,critical,L,v11core,12089229108,arterial,3
fold20_room1_mix0854,fold20,static,1,horn,L,,,critical,L,v11core,12089333837,arterial,1
fold20_room1_mix0855,fold20,static,2,horn,L,crossing,R,safe,L,v11core,12089438566,residential,1
fold20_room1_mix0856,fold20,walk,0,,,,,safe,R,v11core,12089543295,residential,1
fold20_room1_mix0857,fold20,static,1,siren,L,,,safe,R,v11core,12089648024,residential,2
fold20_room1_mix0858,fold20,static,1,horn,R,,,na,,v11core,12089752753,residential,0
fold20_room1_mix0859,fold20,static,1,horn,L,,,safe,L,v11core,12089857482,daily,1
fold20_room1_mix0860,fold20,walk,2,backup_beep,L,crossing,R,caution,R,v11core,12089962211,residential,1
fold20_room1_mix0861,fold20,walk,0,,,,,safe,R,v11core,12090066940,residential,2
fold20_room1_mix0862,fold20,walk,0,,,,,critical,R,v11core,12090171669,residential,2
fold20_room1_mix0863,fold20,static,1,backup_beep,R,,,critical,L,v11core,12090276398,residential,2
fold20_room1_mix0864,fold20,static,1,siren,R,,,caution,L,v11core,12090381127,daily,1
fold20_room1_mix0865,fold20,walk,1,bike_bell,L,,,na,,v11core,12090485856,residential,0
fold20_room1_mix0866,fold20,static,0,,,,,caution,L,v11core,12090590585,daily,1
fold20_room1_mix0867,fold20,walk,0,,,,,safe,L,v11core,12090695314,daily,2
fold20_room1_mix0868,fold20,static,0,,,,,critical,L,v11core,12090800043,daily,1
fold20_room1_mix0869,fold20,static,0,,,,,safe,L,v11core,12090904772,arterial,3
fold20_room1_mix0870,fold20,static,0,,,,,caution,R,v11core,12091009501,arterial,2
fold20_room1_mix0871,fold20,static,2,bike_bell,L,bike_bell,R,critical,R,v11core,12091114230,daily,1
fold20_room1_mix0872,fold20,static,1,crossing,R,,,caution,R,v11core,12091218959,daily,2
fold20_room1_mix0873,fold20,walk,1,siren,L,,,caution,R,v11core,12091323688,daily,1
fold20_room1_mix0874,fold20,walk,0,,,,,critical,R,v11core,12091428417,daily,2
fold20_room1_mix0875,fold20,static,1,bike_bell,L,,,caution,L,v11core,12091533146,residential,1
fold20_room1_mix0876,fold20,walk,2,siren,L,backup_beep,L,na,,v11core,12091637875,residential,0
fold20_room1_mix0877,fold20,walk,1,siren,L,,,safe,R,v11core,12091742604,daily,1
fold20_room1_mix0878,fold20,walk,1,horn,R,,,caution,R,v11core,12091847333,daily,1
fold20_room1_mix0879,fold20,static,0,,,,,safe,R,v11core,12091952062,daily,1
fold20_room1_mix0880,fold20,walk,0,,,,,na,,v11core,12092056791,residential,0
fold20_room1_mix0881,fold20,walk,0,,,,,caution,L,v11core,12092161520,daily,1
fold20_room1_mix0882,fold20,walk,0,,,,,critical,R,v11core,12092266249,daily,2
fold20_room1_mix0883,fold20,static,1,siren,L,,,na,,v11core,12092370978,residential,0
fold20_room1_mix0884,fold20,static,0,,,,,critical,L,v11core,12092475707,arterial,2
fold20_room1_mix0885,fold20,walk,1,backup_beep,L,,,na,,v11core,12092580436,residential,0
fold20_room1_mix0886,fold20,walk,1,bike_bell,L,,,safe,L,v11core,12092685165,residential,1
fold20_room1_mix0887,fold20,static,1,crossing,R,,,caution,L,v11core,12092789894,daily,2
fold20_room1_mix0888,fold20,static,1,bike_bell,R,,,critical,L,v11core,12092894623,daily,1
fold20_room1_mix0889,fold20,static,1,crossing,L,,,safe,R,v11core,12092999352,daily,1
fold20_room1_mix0890,fold20,walk,0,,,,,na,,v11core,12093104081,residential,0
fold20_room1_mix0891,fold20,static,0,,,,,na,,v11core,12093208810,residential,0
fold20_room1_mix0892,fold20,walk,1,bike_bell,R,,,caution,L,v11core,12093313539,arterial,1
fold20_room1_mix0893,fold20,static,0,,,,,critical,R,v11core,12093418268,daily,2
fold20_room1_mix0894,fold20,static,0,,,,,critical,R,v11core,12093522997,arterial,2
fold20_room1_mix0895,fold20,walk,0,,,,,critical,L,v11core,12093627726,daily,1
fold20_room1_mix0896,fold20,static,1,crossing,R,,,caution,L,v11core,12093732455,residential,2
fold20_room1_mix0897,fold20,static,1,backup_beep,R,,,na,,v11core,12093837184,residential,0
fold20_room1_mix0898,fold20,walk,1,siren,R,,,critical,R,v11core,12093941913,daily,1
