clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car
fold1_room1_mix4073,fold1,walk,0,,,,,critical,L,v11core,12420029723,residential,1
fold1_room1_mix4074,fold1,static,1,backup_beep,R,,,caution,L,v11core,12420029724,arterial,2
fold1_room1_mix4075,fold1,walk,0,,,,,na,,v11core,12420029725,residential,0
fold1_room1_mix4076,fold1,walk,1,crossing,L,,,critical,R,v11core,12420029726,residential,1
fold1_room1_mix4077,fold1,static,2,backup_beep,L,backup_beep,R,safe,L,v11core,12420029727,arterial,3
fold1_room1_mix4078,fold1,static,0,,,,,na,,v11core,12420029728,residential,0
fold1_room1_mix4079,fold1,static,0,,,,,critical,L,v11core,12420029729,arterial,1
fold1_room1_mix4080,fold1,static,0,,,,,critical,L,v11core,12420029730,arterial,2
fold1_room1_mix4081,fold1,walk,2,horn,R,bike_bell,L,safe,R,v11core,12420029731,arterial,3
fold1_room1_mix4082,fold1,static,1,horn,L,,,safe,R,v11core,12420029732,arterial,2
fold1_room1_mix4083,fold1,walk,1,siren,L,,,safe,R,v11core,12420029733,daily,1
fold1_room1_mix4084,fold1,static,0,,,,,critical,L,v11core,12420029734,daily,1
fold1_room1_mix4085,fold1,static,2,siren,L,backup_beep,R,critical,R,v11core,12420029735,arterial,3
fold1_room1_mix4086,fold1,static,1,crossing,R,,,na,,v11core,12420029736,residential,0
fold1_room1_mix4087,fold1,static,0,,,,,na,,v11core,12420029737,residential,0
fold1_room1_mix4088,fold1,static,0,,,,,safe,L,v11core,12420029738,daily,1
fold1_room1_mix4089,fold1,static,0,,,,,na,,v11core,12420029739,daily,0
fold1_room1_mix4090,fold1,walk,1,horn,L,,,safe,R,v11core,12420029740,daily,1
fold1_room1_mix4091,fold1,walk,1,crossing,R,,,caution,L,v11core,12420029741,daily,2
fold1_room1_mix4092,fold1,static,1,siren,R,,,safe,R,v11core,12420029742,daily,1
fold1_room1_mix4093,fold1,walk,2,siren,L,backup_beep,R,na,,v11core,12420029743,residential,0
fold1_room1_mix4094,fold1,static,1,siren,L,,,critical,R,v11core,12420029744,arterial,1
fold1_room1_mix4095,fold1,static,1,siren,L,,,safe,R,v11core,12420029745,daily,1
fold1_room1_mix4096,fold1,static,1,siren,L,,,critical,R,v11core,12420029746,residential,1
fold1_room1_mix4097,fold1,walk,1,crossing,R,,,critical,R,v11core,12420029747,arterial,3
fold1_room1_mix4098,fold1,walk,0,,,,,caution,L,v11core,12420029748,arterial,3
fold1_room1_mix4099,fold1,static,0,,,,,safe,L,v11core,12420029749,daily,2
fold1_room1_mix4100,fold1,walk,1,bike_bell,R,,,safe,L,v11core,12420029750,daily,3
fold1_room1_mix4101,fold1,static,0,,,,,critical,L,v11core,12420029751,arterial,2
fold1_room1_mix4102,fold1,static,1,bike_bell,R,,,critical,L,v11core,12420029752,daily,1
fold1_room1_mix4103,fold1,static,1,siren,R,,,na,,v11core,12420029753,residential,0
fold1_room1_mix4104,fold1,walk,0,,,,,caution,R,v11core,12420029754,daily,1
fold1_room1_mix4105,fold1,walk,1,horn,L,,,critical,L,v11core,12420029755,daily,2
fold1_room1_mix4106,fold1,static,1,horn,R,,,caution,R,v11core,12420029756,daily,1
fold1_room1_mix4107,fold1,walk,0,,,,,critical,L,v11core,12420029757,daily,1
fold1_room1_mix4108,fold1,walk,0,,,,,caution,R,v11core,12420029758,daily,2
fold1_room1_mix4109,fold1,walk,0,,,,,caution,R,v11core,12420029759,daily,1
fold1_room1_mix4110,fold1,static,0,,,,,critical,L,v11core,12420029760,residential,1
fold1_room1_mix4111,fold1,static,0,,,,,na,,v11core,12420029761,residential,0
fold1_room1_mix4112,fold1,static,2,bike_bell,R,bike_bell,L,na,,v11core,12420029762,residential,0
fold1_room1_mix4113,fold1,static,2,horn,L,crossing,R,safe,R,v11core,12420029763,residential,1
fold1_room1_mix4114,fold1,static,2,backup_beep,R,bike_bell,R,safe,R,v11core,12420029764,daily,1
fold1_room1_mix4115,fold1,walk,0,,,,,caution,L,v11core,12420029765,arterial,2
fold1_room1_mix4116,fold1,static,1,bike_bell,L,,,caution,R,v11core,12420029766,residential,1
fold1_room1_mix4117,fold1,static,0,,,,,na,,v11core,12420029767,residential,0
fold1_room1_mix4118,fold1,static,1,backup_beep,R,,,safe,L,v11core,12420029768,arterial,3
fold1_room1_mix4119,fold1,static,0,,,,,safe,L,v11core,12420029769,residential,1
fold1_room1_mix4120,fold1,walk,1,bike_bell,R,,,critical,R,v11core,12420029770,arterial,3
fold1_room1_mix4121,fold1,walk,1,backup_beep,R,,,critical,L,v11core,12420029771,arterial,3
fold1_room1_mix4122,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420029772,daily,2
fold1_room1_mix4123,fold1,static,1,siren,R,,,safe,L,v11core,12420029773,arterial,3
fold1_room1_mix4124,fold1,walk,0,,,,,critical,L,v11core,12420029774,daily,2
fold1_room1_mix4125,fold1,static,0,,,,,caution,R,v11core,12420029775,daily,1
fold1_room1_mix4126,fold1,static,0,,,,,caution,R,v11core,12420029776,arterial,3
fold1_room1_mix4127,fold1,static,0,,,,,caution,R,v11core,12420029777,residential,2
fold1_room1_mix4128,fold1,walk,0,,,,,na,,v11core,12420029778,residential,0
fold1_room1_mix4129,fold1,walk,0,,,,,na,,v11core,12420029779,residential,0
fold1_room1_mix4130,fold1,walk,1,bike_bell,R,,,safe,R,v11core,12420029780,daily,1
fold1_room1_mix4131,fold1,walk,1,horn,L,,,caution,R,v11core,12420029781,daily,1
fold1_room1_mix4132,fold1,static,0,,,,,caution,R,v11core,12420029782,daily,1
fold1_room1_mix4133,fold1,static,0,,,,,critical,R,v11core,12420029783,daily,1
fold1_room1_mix4134,fold1,walk,0,,,,,critical,R,v11core,12420029784,daily,1
fold1_room1_mix4135,fold1,walk,0,,,,,caution,R,v11core,12420029785,daily,2
fold1_room1_mix4136,fold1,walk,0,,,,,caution,L,v11core,12420029786,daily,1
fold1_room1_mix4137,fold1,static,0,,,,,na,,v11core,12420029787,residential,0
fold1_room1_mix4138,fold1,walk,1,backup_beep,R,,,critical,L,v11core,12420029788,residential,2
fold1_room1_mix4139,fold1,walk,0,,,,,caution,L,v11core,12420029789,arterial,1
fold1_room1_mix4140,fold1,static,0,,,,,caution,L,v11core,12420029790,daily,1
fold1_room1_mix4141,fold1,static,0,,,,,safe,L,v11core,12420029791,daily,2
fold1_room1_mix4142,fold1,walk,1,crossing,L,,,na,,v11core,12420029792,residential,0
fold1_room1_mix4143,fold1,walk,0,,,,,safe,L,v11core,12420029793,arterial,2
fold1_room1_mix4144,fold1,static,1,siren,R,,,na,,v11core,12420029794,residential,0
fold1_room1_mix4145,fold1,walk,1,crossing,R,,,critical,R,v11core,12420029795,daily,1
fold1_room1_mix4146,fold1,static,0,,,,,critical,L,v11core,12420029796,daily,1
fold1_room1_mix4147,fold1,static,1,crossing,R,,,caution,R,v11core,12420029797,daily,3
fold1_room1_mix4148,fold1,walk,2,siren,L,siren,R,caution,R,v11core,12420029798,daily,3
fold1_room1_mix4149,fold1,walk,2,backup_beep,L,backup_beep,R,caution,R,v11core,12420029799,arterial,2
fold1_room1_mix4150,fold1,walk,0,,,,,safe,L,v11core,12420029800,daily,2
fold1_room1_mix4151,fold1,walk,0,,,,,critical,L,v11core,12420029801,daily,1
fold1_room1_mix4152,fold1,walk,0,,,,,critical,R,v11core,12420029802,daily,1
fold1_room1_mix4153,fold1,walk,2,bike_bell,R,bike_bell,L,safe,R,v11core,12420029803,residential,1
fold1_room1_mix4154,fold1,walk,1,horn,L,,,critical,L,v11core,12420029804,residential,1
fold1_room1_mix4155,fold1,static,1,bike_bell,L,,,critical,L,v11core,12420029805,daily,1
fold1_room1_mix4156,fold1,walk,1,siren,L,,,critical,R,v11core,12420029806,residential,2
fold1_room1_mix4157,fold1,walk,0,,,,,critical,L,v11core,12420029807,residential,1
fold1_room1_mix4158,fold1,walk,1,siren,R,,,caution,R,v11core,12420029808,residential,1
fold1_room1_mix4159,fold1,static,1,horn,L,,,na,,v11core,12420029809,residential,0
fold1_room1_mix4160,fold1,static,1,siren,R,,,caution,L,v11core,12420029810,daily,1
fold1_room1_mix4161,fold1,static,1,crossing,L,,,safe,L,v11core,12420029811,daily,2
fold1_room1_mix4162,fold1,walk,1,backup_beep,L,,,critical,R,v11core,12420029812,daily,2
fold1_room1_mix4163,fold1,walk,0,,,,,caution,L,v11core,12420029813,daily,1
fold1_room1_mix4164,fold1,static,0,,,,,safe,R,v11core,12420029814,residential,1
fold1_room1_mix4165,fold1,static,2,backup_beep,L,backup_beep,R,critical,L,v11core,12420029815,residential,1
fold1_room1_mix4166,fold1,walk,1,crossing,R,,,caution,R,v11core,12420029816,daily,3
fold1_room1_mix4167,fold1,static,2,siren,R,bike_bell,R,critical,R,v11core,12420029817,daily,1
fold1_room1_mix4168,fold1,walk,0,,,,,safe,R,v11core,12420029818,residential,1
fold1_room1_mix4169,fold1,walk,1,bike_bell,L,,,caution,R,v11core,12420029819,arterial,1
fold1_room1_mix4170,fold1,static,1,backup_beep,L,,,critical,L,v11core,12420029820,daily,1
fold1_room1_mix4171,fold1,walk,0,,,,,caution,L,v11core,12420029821,daily,1
fold1_room1_mix4172,fold1,walk,0,,,,,na,,v11core,12420029822,residential,0
fold1_room1_mix4173,fold1,walk,0,,,,,na,,v11core,12420029823,residential,0
fold1_room1_mix4174,fold1,static,0,,,,,caution,L,v11core,12420029824,residential,2
fold1_room1_mix4175,fold1,walk,1,crossing,L,,,critical,L,v11core,12420029825,arterial,2
fold1_room1_mix4176,fold1,static,0,,,,,critical,R,v11core,12420029826,residential,2
fold1_room1_mix4177,fold1,walk,1,horn,L,,,caution,R,v11core,12420029827,daily,1
fold1_room1_mix4178,fold1,walk,2,siren,R,siren,L,critical,R,v11core,12420029828,arterial,2
fold1_room1_mix4179,fold1,static,1,horn,L,,,safe,R,v11core,12420029829,daily,1
fold1_room1_mix4180,fold1,static,0,,,,,critical,L,v11core,12420029830,daily,2
fold1_room1_mix4181,fold1,static,2,horn,R,bike_bell,R,safe,L,v11core,12420029831,residential,1
fold1_room1_mix4182,fold1,walk,0,,,,,na,,v11core,12420029832,residential,0
fold1_room1_mix4183,fold1,walk,1,horn,R,,,na,,v11core,12420029833,residential,0
fold1_room1_mix4184,fold1,static,0,,,,,safe,R,v11core,12420029834,daily,1
fold1_room1_mix4185,fold1,static,1,horn,R,,,na,,v11core,12420029835,residential,0
fold1_room1_mix4186,fold1,static,1,horn,R,,,critical,L,v11core,12420029836,residential,1
fold1_room1_mix4187,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420029837,residential,1
fold1_room1_mix4188,fold1,walk,0,,,,,critical,R,v11core,12420029838,residential,1
fold1_room1_mix4189,fold1,walk,1,siren,R,,,critical,R,v11core,12420029839,daily,1
fold1_room1_mix4190,fold1,walk,2,siren,R,horn,L,critical,R,v11core,12420029840,daily,1
fold1_room1_mix4191,fold1,walk,1,bike_bell,L,,,caution,L,v11core,12420029841,daily,1
fold1_room1_mix4192,fold1,static,1,siren,R,,,critical,L,v11core,12420029842,daily,1
fold1_room1_mix4193,fold1,walk,1,crossing,R,,,na,,v11core,12420029843,residential,0
fold1_room1_mix4194,fold1,walk,1,backup_beep,L,,,safe,L,v11core,12420029844,residential,2
fold1_room1_mix4195,fold1,walk,0,,,,,safe,L,v11core,12420029845,residential,2
fold1_room1_mix4196,fold1,static,2,backup_beep,R,crossing,R,critical,L,v11core,12420029846,residential,1
fold1_room1_mix4197,fold1,static,0,,,,,caution,L,v11core,12420029847,arterial,3
fold1_room1_mix4198,fold1,static,0,,,,,caution,L,v11core,12420029848,daily,1
fold1_room1_mix4199,fold1,walk,1,backup_beep,R,,,caution,R,v11core,12420029849,daily,1
fold1_room1_mix4200,fold1,static,1,bike_bell,L,,,safe,R,v11core,12420029850,daily,3
fold1_room1_mix4201,fold1,walk,0,,,,,critical,L,v11core,12420029851,daily,2
fold1_room1_mix4202,fold1,static,1,backup_beep,L,,,critical,R,v11core,12420029852,daily,1
fold1_room1_mix4203,fold1,walk,1,backup_beep,L,,,safe,R,v11core,12420029853,residential,1
fold1_room1_mix4204,fold1,walk,2,siren,R,crossing,R,critical,R,v11core,12420029854,daily,1
fold1_room1_mix4205,fold1,walk,1,crossing,R,,,na,,v11core,12420029855,daily,0
fold1_room1_mix4206,fold1,static,2,horn,R,bike_bell,R,safe,R,v11core,12420029856,residential,1
fold1_room1_mix4207,fold1,walk,1,crossing,L,,,na,,v11core,12420029857,residential,0
fold1_room1_mix4208,fold1,static,0,,,,,na,,v11core,12420029858,residential,0
fold1_room1_mix4209,fold1,static,1,horn,L,,,safe,R,v11core,12420029859,daily,2
fold1_room1_mix4210,fold1,static,0,,,,,safe,R,v11core,12420029860,residential,1
fold1_room1_mix4211,fold1,static,2,backup_beep,L,backup_beep,R,caution,L,v11core,12420029861,residential,1
fold1_room1_mix4212,fold1,walk,0,,,,,safe,R,v11core,12420029862,residential,2
fold1_room1_mix4213,fold1,static,0,,,,,critical,L,v11core,12420029863,arterial,2
fold1_room1_mix4214,fold1,walk,1,bike_bell,L,,,safe,L,v11core,12420029864,arterial,2
fold1_room1_mix4215,fold1,walk,0,,,,,na,,v11core,12420029865,residential,0
fold1_room1_mix4216,fold1,walk,1,crossing,L,,,safe,L,v11core,12420029866,residential,1
fold1_room1_mix4217,fold1,static,0,,,,,na,,v11core,12420029867,residential,0
fold1_room1_mix4218,fold1,walk,1,bike_bell,R,,,caution,L,v11core,12420029868,arterial,3
fold1_room1_mix4219,fold1,walk,0,,,,,na,,v11core,12420029869,residential,0
fold1_room1_mix4220,fold1,static,2,backup_beep,L,bike_bell,L,caution,L,v11core,12420029870,arterial,1
fold1_room1_mix4221,fold1,static,2,backup_beep,L,backup_beep,R,caution,L,v11core,12420029871,arterial,3
fold1_room1_mix4222,fold1,walk,2,siren,L,backup_beep,L,safe,R,v11core,12420029872,daily,2
fold1_room1_mix4223,fold1,static,0,,,,,critical,R,v11core,12420029873,residential,1
fold1_room1_mix4224,fold1,static,2,backup_beep,R,bike_bell,L,caution,R,v11core,12420029874,daily,2
fold1_room1_mix4225,fold1,static,2,horn,L,crossing,R,critical,R,v11core,12420029875,arterial,1
fold1_room1_mix4226,fold1,static,0,,,,,safe,R,v11core,12420029876,daily,1
fold1_room1_mix4227,fold1,static,0,,,,,caution,R,v11core,12420029877,arterial,1
fold1_room1_mix4228,fold1,static,1,crossing,L,,,safe,R,v11core,12420029878,arterial,2
fold1_room1_mix4229,fold1,static,1,backup_beep,L,,,na,,v11core,12420029879,residential,0
fold1_room1_mix4230,fold1,walk,0,,,,,safe,L,v11core,12420029880,daily,2
fold1_room1_mix4231,fold1,walk,2,backup_beep,R,backup_beep,L,caution,R,v11core,12420029881,residential,1
fold1_room1_mix4232,fold1,static,0,,,,,safe,L,v11core,12420029882,arterial,1
fold1_room1_mix4233,fold1,static,0,,,,,critical,R,v11core,12420029883,daily,2
fold1_room1_mix4234,fold1,walk,2,bike_bell,L,crossing,R,critical,L,v11core,12420029884,daily,2
fold1_room1_mix4235,fold1,walk,2,siren,R,bike_bell,R,caution,L,v11core,12420029885,daily,1
fold1_room1_mix4236,fold1,walk,2,backup_beep,R,bike_bell,L,critical,L,v11core,12420029886,arterial,2
fold1_room1_mix4237,fold1,static,1,horn,L,,,caution,L,v11core,12420029887,residential,1
fold1_room1_mix4238,fold1,static,1,crossing,R,,,safe,L,v11core,12420029888,arterial,1
fold1_room1_mix4239,fold1,static,1,siren,R,,,safe,L,v11core,12420029889,residential,1
fold1_room1_mix4240,fold1,walk,0,,,,,safe,R,v11core,12420029890,residential,1
fold1_room1_mix4241,fold1,walk,0,,,,,caution,R,v11core,12420029891,residential,1
fold1_room1_mix4242,fold1,static,0,,,,,na,,v11core,12420029892,residential,0
fold1_room1_mix4243,fold1,walk,0,,,,,caution,R,v11core,12420029893,arterial,3
fold1_room1_mix4244,fold1,walk,0,,,,,caution,L,v11core,12420029894,daily,1
fold1_room1_mix4245,fold1,walk,0,,,,,critical,R,v11core,12420029895,arterial,1
fold1_room1_mix4246,fold1,static,0,,,,,caution,R,v11core,12420029896,residential,1
fold1_room1_mix4247,fold1,static,0,,,,,caution,R,v11core,12420029897,residential,1
fold1_room1_mix4248,fold1,walk,1,crossing,R,,,critical,L,v11core,12420029898,daily,2
fold1_room1_mix4249,fold1,walk,2,siren,R,backup_beep,R,critical,L,v11core,12420029899,residential,1
fold1_room1_mix4250,fold1,static,1,bike_bell,R,,,critical,L,v11core,12420029900,arterial,2
fold1_room1_mix4251,fold1,walk,1,bike_bell,R,,,safe,L,v11core,12420029901,arterial,3
fold1_room1_mix4252,fold1,walk,1,backup_beep,L,,,caution,R,v11core,12420029902,daily,2
fold1_room1_mix4253,fold1,static,2,horn,R,crossing,L,critical,L,v11core,12420029903,residential,1
fold1_room1_mix4254,fold1,static,0,,,,,caution,L,v11core,12420029904,daily,2
fold1_room1_mix4255,fold1,walk,0,,,,,critical,L,v11core,12420029905,daily,2
fold1_room1_mix4256,fold1,walk,1,crossing,R,,,critical,L,v11core,12420029906,daily,1
fold1_room1_mix4257,fold1,static,2,horn,R,crossing,R,critical,L,v11core,12420029907,residential,2
fold1_room1_mix4258,fold1,static,0,,,,,safe,L,v11core,12420029908,residential,2
fold1_room1_mix4259,fold1,static,2,backup_beep,R,crossing,L,safe,L,v11core,12420029909,daily,2
fold1_room1_mix4260,fold1,walk,2,horn,R,backup_beep,L,caution,L,v11core,12420029910,daily,1
fold1_room1_mix4261,fold1,walk,1,horn,R,,,na,,v11core,12420029911,residential,0
fold1_room1_mix4262,fold1,walk,1,crossing,L,,,safe,R,v11core,12420029912,daily,1
fold1_room1_mix4263,fold1,walk,1,siren,R,,,safe,L,v11core,12420029913,daily,1
fold1_room1_mix4264,fold1,static,0,,,,,safe,R,v11core,12420029914,residential,1
fold1_room1_mix4265,fold1,walk,2,bike_bell,L,bike_bell,R,critical,R,v11core,12420029915,arterial,3
fold1_room1_mix4266,fold1,walk,0,,,,,safe,R,v11core,12420029916,daily,2
fold1_room1_mix4267,fold1,walk,1,siren,L,,,critical,R,v11core,12420029917,residential,1
fold1_room1_mix4268,fold1,walk,0,,,,,safe,L,v11core,12420029918,daily,1
fold1_room1_mix4269,fold1,static,1,horn,L,,,na,,v11core,12420029919,residential,0
fold1_room1_mix4270,fold1,static,0,,,,,caution,R,v11core,12420029920,residential,1
fold1_room1_mix4271,fold1,walk,1,crossing,L,,,caution,R,v11core,12420029921,daily,1
fold1_room1_mix4272,fold1,static,1,backup_beep,R,,,caution,R,v11core,12420029922,daily,1
fold1_room1_mix4273,fold1,walk,0,,,,,na,,v11core,12420029923,residential,0
fold1_room1_mix4274,fold1,static,1,bike_bell,R,,,caution,L,v11core,12420029924,residential,1
fold1_room1_mix4275,fold1,static,0,,,,,na,,v11core,12420029925,residential,0
fold1_room1_mix4276,fold1,walk,0,,,,,caution,R,v11core,12420029926,residential,1
fold1_room1_mix4277,fold1,static,2,siren,L,backup_beep,L,critical,L,v11core,12420029927,residential,1
fold1_room1_mix4278,fold1,walk,0,,,,,caution,R,v11core,12420029928,arterial,3
fold1_room1_mix4279,fold1,walk,2,horn,R,backup_beep,R,safe,L,v11core,12420029929,daily,1
fold1_room1_mix4280,fold1,walk,1,backup_beep,L,,,safe,R,v11core,12420029930,arterial,2
fold1_room1_mix4281,fold1,static,1,siren,R,,,safe,R,v11core,12420029931,arterial,2
fold1_room1_mix4282,fold1,walk,0,,,,,na,,v11core,12420029932,residential,0
fold1_room1_mix4283,fold1,walk,0,,,,,na,,v11core,12420029933,residential,0
fold1_room1_mix4284,fold1,static,1,bike_bell,L,,,caution,L,v11core,12420029934,residential,2
fold1_room1_mix4285,fold1,walk,2,siren,R,crossing,R,na,,v11core,12420029935,residential,0
fold1_room1_mix4286,fold1,walk,0,,,,,caution,L,v11core,12420029936,residential,1
fold1_room1_mix4287,fold1,static,0,,,,,critical,L,v11core,12420029937,daily,3
fold1_room1_mix4288,fold1,static,0,,,,,safe,R,v11core,12420029938,daily,1
fold1_room1_mix4289,fold1,walk,2,siren,R,backup_beep,L,na,,v11core,12420029939,residential,0
fold1_room1_mix4290,fold1,static,1,backup_beep,R,,,safe,R,v11core,12420029940,residential,1
fold1_room1_mix4291,fold1,static,0,,,,,critical,L,v11core,12420029941,daily,1
fold1_room1_mix4292,fold1,walk,2,bike_bell,R,crossing,L,safe,L,v11core,12420029942,arterial,3
fold1_room1_mix4293,fold1,static,0,,,,,caution,R,v11core,12420029943,daily,1
fold1_room1_mix4294,fold1,walk,1,crossing,R,,,na,,v11core,12420029944,residential,0
fold1_room1_mix4295,fold1,walk,1,siren,R,,,caution,R,v11core,12420029945,arterial,3
fold1_room1_mix4296,fold1,static,0,,,,,critical,R,v11core,12420029946,residential,1
fold1_room1_mix4297,fold1,walk,2,siren,R,backup_beep,R,safe,L,v11core,12420029947,daily,1
fold1_room1_mix4298,fold1,walk,1,horn,L,,,safe,R,v11core,12420029948,residential,1
fold1_room1_mix4299,fold1,walk,1,bike_bell,L,,,na,,v11core,12420029949,residential,0
fold1_room1_mix4300,fold1,static,0,,,,,safe,L,v11core,12420029950,daily,3
fold1_room1_mix4301,fold1,static,0,,,,,na,,v11core,12420029951,residential,0
fold1_room1_mix4302,fold1,walk,0,,,,,safe,L,v11core,12420029952,daily,1
fold1_room1_mix4303,fold1,walk,1,horn,L,,,critical,L,v11core,12420029953,daily,2
fold1_room1_mix4304,fold1,static,1,backup_beep,L,,,caution,L,v11core,12420029954,daily,3
fold1_room1_mix4305,fold1,static,0,,,,,critical,L,v11core,12420029955,daily,1
fold1_room1_mix4306,fold1,walk,0,,,,,caution,L,v11core,12420029956,arterial,3
fold1_room1_mix4307,fold1,walk,0,,,,,safe,L,v11core,12420029957,arterial,2
fold1_room1_mix4308,fold1,static,2,siren,R,bike_bell,R,na,,v11core,12420029958,daily,0
fold1_room1_mix4309,fold1,static,0,,,,,na,,v11core,12420029959,residential,0
fold1_room1_mix4310,fold1,walk,1,horn,L,,,safe,R,v11core,12420029960,daily,1
fold1_room1_mix4311,fold1,walk,1,backup_beep,R,,,caution,R,v11core,12420029961,arterial,3
fold1_room1_mix4312,fold1,walk,0,,,,,caution,L,v11core,12420029962,residential,1
fold1_room1_mix4313,fold1,walk,0,,,,,critical,R,v11core,12420029963,daily,1
fold1_room1_mix4314,fold1,static,2,siren,R,bike_bell,L,caution,L,v11core,12420029964,daily,1
fold1_room1_mix4315,fold1,walk,0,,,,,caution,R,v11core,12420029965,daily,1
fold1_room1_mix4316,fold1,static,1,horn,L,,,critical,R,v11core,12420029966,residential,1
fold1_room1_mix4317,fold1,walk,0,,,,,caution,R,v11core,12420029967,arterial,2
fold1_room1_mix4318,fold1,walk,0,,,,,critical,L,v11core,12420029968,daily,1
fold1_room1_mix4319,fold1,static,0,,,,,caution,L,v11core,12420029969,daily,2
fold1_room1_mix4320,fold1,walk,1,siren,L,,,na,,v11core,12420029970,residential,0
fold1_room1_mix4321,fold1,walk,0,,,,,safe,R,v11core,12420029971,arterial,2
fold1_room1_mix4322,fold1,static,1,crossing,R,,,safe,R,v11core,12420029972,daily,1
fold1_room1_mix4323,fold1,static,1,horn,L,,,critical,L,v11core,12420029973,residential,1
fold1_room1_mix4324,fold1,walk,2,backup_beep,R,bike_bell,R,critical,R,v11core,12420029974,daily,1
fold1_room1_mix4325,fold1,static,2,siren,L,crossing,R,safe,R,v11core,12420029975,residential,1
fold1_room1_mix4326,fold1,static,0,,,,,caution,R,v11core,12420029976,arterial,3
fold1_room1_mix4327,fold1,static,0,,,,,critical,R,v11core,12420029977,daily,1
fold1_room1_mix4328,fold1,static,1,backup_beep,L,,,critical,L,v11core,12420029978,arterial,1
fold1_room1_mix4329,fold1,static,0,,,,,safe,R,v11core,12420029979,arterial,2
fold1_room1_mix4330,fold1,static,1,siren,R,,,critical,L,v11core,12420029980,arterial,3
fold1_room1_mix4331,fold1,walk,1,backup_beep,L,,,na,,v11core,12420029981,residential,0
fold1_room1_mix4332,fold1,walk,1,siren,R,,,na,,v11core,12420029982,residential,0
fold1_room1_mix4333,fold1,static,0,,,,,critical,R,v11core,12420029983,residential,1
fold1_room1_mix4334,fold1,static,0,,,,,critical,L,v11core,12420029984,arterial,1
fold1_room1_mix4335,fold1,static,0,,,,,caution,L,v11core,12420029985,residential,1
fold1_room1_mix4336,fold1,static,0,,,,,safe,R,v11core,12420029986,daily,1
fold1_room1_mix4337,fold1,static,0,,,,,caution,R,v11core,12420029987,daily,2
fold1_room1_mix4338,fold1,static,1,horn,L,,,na,,v11core,12420029988,daily,0
fold1_room1_mix4339,fold1,walk,1,bike_bell,L,,,caution,R,v11core,12420029989,daily,1
fold1_room1_mix4340,fold1,walk,0,,,,,critical,L,v11core,12420029990,daily,3
fold1_room1_mix4341,fold1,static,0,,,,,caution,R,v11core,12420029991,daily,1
fold1_room1_mix4342,fold1,walk,1,bike_bell,R,,,caution,R,v11core,12420029992,daily,2
fold1_room1_mix4343,fold1,walk,1,bike_bell,L,,,caution,R,v11core,12420029993,daily,1
fold1_room1_mix4344,fold1,walk,0,,,,,na,,v11core,12420029994,residential,0
fold1_room1_mix4345,fold1,walk,0,,,,,caution,L,v11core,12420029995,residential,1
fold1_room1_mix4346,fold1,walk,1,bike_bell,R,,,caution,L,v11core,12420029996,daily,1
fold1_room1_mix4347,fold1,walk,0,,,,,critical,R,v11core,12420029997,daily,1
fold1_room1_mix4348,fold1,walk,1,siren,R,,,critical,R,v11core,12420029998,arterial,2
fold1_room1_mix4349,fold1,walk,0,,,,,critical,L,v11core,12420029999,daily,2
fold1_room1_mix4350,fold1,walk,1,bike_bell,L,,,safe,L,v11core,12420030000,daily,1
fold1_room1_mix4351,fold1,static,0,,,,,critical,R,v11core,12420030001,daily,2
fold1_room1_mix4352,fold1,static,0,,,,,critical,L,v11core,12420030002,daily,1
fold1_room1_mix4353,fold1,static,1,bike_bell,R,,,caution,R,v11core,12420030003,daily,1
fold1_room1_mix4354,fold1,static,2,horn,R,backup_beep,R,na,,v11core,12420030004,daily,0
fold1_room1_mix4355,fold1,static,1,crossing,L,,,critical,R,v11core,12420030005,residential,1
fold1_room1_mix4356,fold1,walk,1,horn,L,,,caution,R,v11core,12420030006,arterial,2
fold1_room1_mix4357,fold1,static,1,bike_bell,L,,,na,,v11core,12420030007,residential,0
fold1_room1_mix4358,fold1,static,1,bike_bell,R,,,safe,L,v11core,12420030008,daily,3
fold1_room1_mix4359,fold1,static,1,backup_beep,R,,,safe,R,v11core,12420030009,daily,2
fold1_room1_mix4360,fold1,static,1,horn,R,,,critical,R,v11core,12420030010,daily,1
fold1_room1_mix4361,fold1,walk,1,backup_beep,R,,,critical,R,v11core,12420030011,arterial,1
fold1_room1_mix4362,fold1,walk,1,horn,L,,,caution,L,v11core,12420030012,residential,1
fold1_room1_mix4363,fold1,static,0,,,,,caution,L,v11core,12420030013,arterial,3
fold1_room1_mix4364,fold1,static,1,backup_beep,R,,,caution,L,v11core,12420030014,arterial,3
fold1_room1_mix4365,fold1,walk,1,horn,R,,,safe,L,v11core,12420030015,daily,1
fold1_room1_mix4366,fold1,static,0,,,,,safe,R,v11core,12420030016,arterial,3
fold1_room1_mix4367,fold1,walk,0,,,,,critical,L,v11core,12420030017,arterial,2
fold1_room1_mix4368,fold1,walk,0,,,,,caution,L,v11core,12420030018,daily,1
fold1_room1_mix4369,fold1,walk,1,horn,R,,,critical,L,v11core,12420030019,daily,1
fold1_room1_mix4370,fold1,static,0,,,,,caution,R,v11core,12420030020,arterial,2
