subdir,name,size
metadata,fold1_room1_mix1096.csv,1250
metadata,fold1_room1_mix1097.csv,1849
metadata,fold1_room1_mix1098.csv,1966
metadata,fold1_room1_mix1099.csv,4011
metadata,fold1_room1_mix1100.csv,978
metadata,fold1_room1_mix1101.csv,3104
metadata,fold1_room1_mix1102.csv,0
metadata,fold1_room1_mix1103.csv,836
metadata,fold1_room1_mix1104.csv,0
metadata,fold1_room1_mix1105.csv,3047
metadata,fold1_room1_mix1106.csv,2142
metadata,fold1_room1_mix1107.csv,2518
metadata,fold1_room1_mix1108.csv,636
metadata,fold1_room1_mix1109.csv,2509
metadata,fold1_room1_mix1110.csv,2064
metadata,fold1_room1_mix1111.csv,1927
metadata,fold1_room1_mix1112.csv,1411
metadata,fold1_room1_mix1113.csv,0
metadata,fold1_room1_mix1114.csv,1449
metadata,fold1_room1_mix1115.csv,4095
metadata,fold1_room1_mix1116.csv,1468
metadata,fold1_room1_mix1117.csv,0
metadata,fold1_room1_mix1118.csv,1267
metadata,fold1_room1_mix1119.csv,2785
metadata,fold1_room1_mix1120.csv,1286
metadata,fold1_room1_mix1121.csv,0
metadata,fold1_room1_mix1122.csv,2149
metadata,fold1_room1_mix1123.csv,0
metadata,fold1_room1_mix1124.csv,412
metadata,fold1_room1_mix1125.csv,2466
metadata,fold1_room1_mix1126.csv,1302
metadata,fold1_room1_mix1127.csv,4854
metadata,fold1_room1_mix1128.csv,1038
metadata,fold1_room1_mix1129.csv,2232
metadata,fold1_room1_mix1130.csv,0
metadata,fold1_room1_mix1131.csv,1867
metadata,fold1_room1_mix1132.csv,790
metadata,fold1_room1_mix1133.csv,2722
metadata,fold1_room1_mix1134.csv,4065
metadata,fold1_room1_mix1135.csv,914
metadata,fold1_room1_mix1136.csv,1709
metadata,fold1_room1_mix1137.csv,2707
metadata,fold1_room1_mix1138.csv,1327
metadata,fold1_room1_mix1139.csv,884
metadata,fold1_room1_mix1140.csv,944
metadata,fold1_room1_mix1141.csv,1393
metadata,fold1_room1_mix1142.csv,364
metadata,fold1_room1_mix1143.csv,4927
metadata,fold1_room1_mix1144.csv,1528
metadata,fold1_room1_mix1145.csv,1690
metadata,fold1_room1_mix1146.csv,1973
metadata,fold1_room1_mix1147.csv,1448
metadata,fold1_room1_mix1148.csv,4519
metadata,fold1_room1_mix1149.csv,1410
metadata,fold1_room1_mix1150.csv,708
metadata,fold1_room1_mix1151.csv,2653
metadata,fold1_room1_mix1152.csv,2464
metadata,fold1_room1_mix1153.csv,4028
metadata,fold1_room1_mix1154.csv,2239
metadata,fold1_room1_mix1155.csv,1884
metadata,fold1_room1_mix1156.csv,997
metadata,fold1_room1_mix1157.csv,3218
metadata,fold1_room1_mix1158.csv,1686
metadata,fold1_room1_mix1159.csv,1688
metadata,fold1_room1_mix1160.csv,1047
metadata,fold1_room1_mix1161.csv,3984
metadata,fold1_room1_mix1162.csv,3017
metadata,fold1_room1_mix1163.csv,848
metadata,fold1_room1_mix1164.csv,0
metadata,fold1_room1_mix1165.csv,201
metadata,fold1_room1_mix1166.csv,1285
metadata,fold1_room1_mix1167.csv,2201
metadata,fold1_room1_mix1168.csv,857
metadata,fold1_room1_mix1169.csv,2160
metadata,fold1_room1_mix1170.csv,2773
metadata,fold1_room1_mix1171.csv,564
metadata,fold1_room1_mix1172.csv,0
metadata,fold1_room1_mix1173.csv,3182
metadata,fold1_room1_mix1174.csv,1468
metadata,fold1_room1_mix1175.csv,978
metadata,fold1_room1_mix1176.csv,2297
metadata,fold1_room1_mix1177.csv,3411
metadata,fold1_room1_mix1178.csv,2650
metadata,fold1_room1_mix1179.csv,0
metadata,fold1_room1_mix1180.csv,2063
metadata,fold1_room1_mix1181.csv,638
metadata,fold1_room1_mix1182.csv,3149
metadata,fold1_room1_mix1183.csv,3270
metadata,fold1_room1_mix1184.csv,636
metadata,fold1_room1_mix1185.csv,1963
metadata,fold1_room1_mix1186.csv,3804
metadata,fold1_room1_mix1187.csv,938
metadata,fold1_room1_mix1188.csv,3151
metadata,fold1_room1_mix1189.csv,3881
metadata,fold1_room1_mix1190.csv,1372
metadata,fold1_room1_mix1191.csv,2105
metadata,fold1_room1_mix1192.csv,2982
metadata,fold1_room1_mix1193.csv,1662
metadata,fold1_room1_mix1194.csv,3739
metadata,fold1_room1_mix1195.csv,1888
metadata,fold1_room1_mix1196.csv,1830
metadata,fold1_room1_mix1197.csv,5376
metadata,fold1_room1_mix1198.csv,1341
metadata,fold1_room1_mix1199.csv,1750
metadata,fold1_room1_mix1200.csv,1190
metadata,fold1_room1_mix1201.csv,1990
metadata,fold1_room1_mix1202.csv,3350
metadata,fold1_room1_mix1203.csv,2596
metadata,fold1_room1_mix1204.csv,1398
metadata,fold1_room1_mix1205.csv,1719
metadata,fold1_room1_mix1206.csv,2968
metadata,fold1_room1_mix1207.csv,1945
metadata,fold1_room1_mix1208.csv,3801
metadata,fold1_room1_mix1209.csv,949
metadata,fold1_room1_mix1210.csv,340
metadata,fold1_room1_mix1211.csv,738
metadata,fold1_room1_mix1212.csv,1699
metadata,fold1_room1_mix1213.csv,1276
metadata,fold1_room1_mix1214.csv,0
metadata,fold1_room1_mix1215.csv,672
metadata,fold1_room1_mix1216.csv,5430
metadata,fold1_room1_mix1217.csv,2257
metadata,fold1_room1_mix1218.csv,715
metadata,fold1_room1_mix1219.csv,2033
metadata,fold1_room1_mix1220.csv,1739
metadata,fold1_room1_mix1221.csv,978
metadata,fold1_room1_mix1222.csv,1375
metadata,fold1_room1_mix1223.csv,2243
metadata,fold1_room1_mix1224.csv,4060
metadata,fold1_room1_mix1225.csv,0
metadata,fold1_room1_mix1226.csv,1063
metadata,fold1_room1_mix1227.csv,2496
metadata,fold1_room1_mix1228.csv,1295
metadata,fold1_room1_mix1229.csv,1300
metadata,fold1_room1_mix1230.csv,0
metadata,fold1_room1_mix1231.csv,1945
metadata,fold1_room1_mix1232.csv,675
metadata,fold1_room1_mix1233.csv,2780
metadata,fold1_room1_mix1234.csv,532
metadata,fold1_room1_mix1235.csv,217
metadata,fold1_room1_mix1236.csv,1039
metadata,fold1_room1_mix1237.csv,0
metadata,fold1_room1_mix1238.csv,1290
metadata,fold1_room1_mix1239.csv,3373
metadata,fold1_room1_mix1240.csv,2968
metadata,fold1_room1_mix1241.csv,5436
metadata,fold1_room1_mix1242.csv,1541
metadata,fold1_room1_mix1243.csv,1184
metadata,fold1_room1_mix1244.csv,4041
metadata,fold1_room1_mix1245.csv,724
metadata,fold1_room1_mix1246.csv,2798
metadata,fold1_room1_mix1247.csv,3503
metadata,fold1_room1_mix1248.csv,1147
metadata,fold1_room1_mix1249.csv,2929
metadata,fold1_room1_mix1250.csv,1350
metadata,fold1_room1_mix1251.csv,3042
metadata,fold1_room1_mix1252.csv,528
metadata,fold1_room1_mix1253.csv,1376
metadata,fold1_room1_mix1254.csv,1424
metadata,fold1_room1_mix1255.csv,612
metadata,fold1_room1_mix1256.csv,1828
metadata,fold1_room1_mix1257.csv,5342
metadata,fold1_room1_mix1258.csv,1375
metadata,fold1_room1_mix1259.csv,364
metadata,fold1_room1_mix1260.csv,2539
metadata,fold1_room1_mix1261.csv,366
metadata,fold1_room1_mix1262.csv,2056
metadata,fold1_room1_mix1263.csv,3067
metadata,fold1_room1_mix1264.csv,724
metadata,fold1_room1_mix1265.csv,1444
metadata,fold1_room1_mix1266.csv,1404
metadata,fold1_room1_mix1267.csv,1268
metadata,fold1_room1_mix1268.csv,3081
metadata,fold1_room1_mix1269.csv,1575
metadata,fold1_room1_mix1270.csv,4032
metadata,fold1_room1_mix1271.csv,2706
metadata,fold1_room1_mix1272.csv,2742
metadata,fold1_room1_mix1273.csv,2011
metadata,fold1_room1_mix1274.csv,2900
metadata,fold1_room1_mix1275.csv,1438
metadata,fold1_room1_mix1276.csv,1318
metadata,fold1_room1_mix1277.csv,1305
metadata,fold1_room1_mix1278.csv,3050
metadata,fold1_room1_mix1279.csv,635
metadata,fold1_room1_mix1280.csv,0
metadata,fold1_room1_mix1281.csv,1017
metadata,fold1_room1_mix1282.csv,805
metadata,fold1_room1_mix1283.csv,1644
metadata,fold1_room1_mix1284.csv,1158
metadata,fold1_room1_mix1285.csv,1223
metadata,fold1_room1_mix1286.csv,764
metadata,fold1_room1_mix1287.csv,2847
metadata,fold1_room1_mix1288.csv,1276
metadata,fold1_room1_mix1289.csv,1561
metadata,fold1_room1_mix1290.csv,1873
metadata,fold1_room1_mix1291.csv,2327
metadata,fold1_room1_mix1292.csv,2746
metadata,fold1_room1_mix1293.csv,1094
metadata,fold1_room1_mix1294.csv,0
metadata,fold1_room1_mix1295.csv,1302
metadata,fold1_room1_mix1296.csv,2083
metadata,fold1_room1_mix1297.csv,5183
metadata,fold1_room1_mix1298.csv,2098
metadata,fold1_room1_mix1299.csv,943
metadata,fold1_room1_mix1300.csv,2097
metadata,fold1_room1_mix1301.csv,1177
metadata,fold1_room1_mix1302.csv,2156
metadata,fold1_room1_mix1303.csv,4167
metadata,fold1_room1_mix1304.csv,1278
metadata,fold1_room1_mix1305.csv,1933
metadata,fold1_room1_mix1306.csv,1927
metadata,fold1_room1_mix1307.csv,723
metadata,fold1_room1_mix1308.csv,3517
metadata,fold1_room1_mix1309.csv,2011
metadata,fold1_room1_mix1310.csv,1344
metadata,fold1_room1_mix1311.csv,1561
metadata,fold1_room1_mix1312.csv,1042
metadata,fold1_room1_mix1313.csv,992
metadata,fold1_room1_mix1314.csv,3072
metadata,fold1_room1_mix1315.csv,3913
metadata,fold1_room1_mix1316.csv,1001
metadata,fold1_room1_mix1317.csv,3712
metadata,fold1_room1_mix1318.csv,3398
metadata,fold1_room1_mix1319.csv,2617
metadata,fold1_room1_mix1320.csv,3790
metadata,fold1_room1_mix1321.csv,3263
metadata,fold1_room1_mix1322.csv,1214
metadata,fold1_room1_mix1323.csv,1401
metadata,fold1_room1_mix1324.csv,1411
metadata,fold1_room1_mix1325.csv,3241
metadata,fold1_room1_mix1326.csv,574
metadata,fold1_room1_mix1327.csv,754
metadata,fold1_room1_mix1328.csv,1977
metadata,fold1_room1_mix1329.csv,2571
metadata,fold1_room1_mix1330.csv,490
metadata,fold1_room1_mix1331.csv,1290
metadata,fold1_room1_mix1332.csv,2108
metadata,fold1_room1_mix1333.csv,1525
metadata,fold1_room1_mix1334.csv,526
metadata,fold1_room1_mix1335.csv,0
metadata,fold1_room1_mix1336.csv,1298
metadata,fold1_room1_mix1337.csv,2705
metadata,fold1_room1_mix1338.csv,1487
metadata,fold1_room1_mix1339.csv,2735
metadata,fold1_room1_mix1340.csv,2793
metadata,fold1_room1_mix1341.csv,427
metadata,fold1_room1_mix1342.csv,1638
metadata,fold1_room1_mix1343.csv,1993
metadata,fold1_room1_mix1344.csv,770
metadata,fold1_room1_mix1345.csv,3738
metadata,fold1_room1_mix1346.csv,2915
metadata,fold1_room1_mix1347.csv,4474
metadata,fold1_room1_mix1348.csv,4467
metadata,fold1_room1_mix1349.csv,1393
metadata,fold1_room1_mix1350.csv,2752
metadata,fold1_room1_mix1351.csv,956
metadata,fold1_room1_mix1352.csv,1407
metadata,fold1_room1_mix1353.csv,2425
metadata,fold1_room1_mix1354.csv,1290
metadata,fold1_room1_mix1355.csv,0
metadata,fold1_room1_mix1356.csv,2481
metadata,fold1_room1_mix1357.csv,3950
metadata,fold1_room1_mix1358.csv,2846
metadata,fold1_room1_mix1359.csv,2195
metadata,fold1_room1_mix1360.csv,956
metadata,fold1_room1_mix1361.csv,0
metadata,fold1_room1_mix1362.csv,856
metadata,fold1_room1_mix1363.csv,2011
metadata,fold1_room1_mix1364.csv,3321
metadata,fold1_room1_mix1365.csv,2737
metadata,fold1_room1_mix1366.csv,1233
metadata,fold1_room1_mix1367.csv,795
metadata,fold1_room1_mix1368.csv,1151
metadata,fold1_room1_mix1369.csv,0
metadata,fold1_room1_mix1370.csv,0
metadata,fold1_room1_mix1371.csv,2689
metadata,fold1_room1_mix1372.csv,1964
metadata,fold1_room1_mix1373.csv,628
metadata,fold1_room1_mix1374.csv,3727
metadata,fold1_room1_mix1375.csv,2648
metadata,fold1_room1_mix1376.csv,1211
metadata,fold1_room1_mix1377.csv,2228
metadata,fold1_room1_mix1378.csv,1336
metadata,fold1_room1_mix1379.csv,1276
metadata,fold1_room1_mix1380.csv,1364
metadata,fold1_room1_mix1381.csv,454
metadata,fold1_room1_mix1382.csv,695
metadata,fold1_room1_mix1383.csv,4061
metadata,fold1_room1_mix1384.csv,764
metadata,fold1_room1_mix1385.csv,1457
metadata,fold1_room1_mix1386.csv,1777
metadata,fold1_room1_mix1387.csv,1273
metadata,fold1_room1_mix1388.csv,2531
metadata,fold1_room1_mix1389.csv,1044
metadata,fold1_room1_mix1390.csv,1851
metadata,fold1_room1_mix1391.csv,2077
metadata,fold1_room1_mix1392.csv,3261
metadata,fold1_room1_mix1393.csv,705
metadata,fold1_room1_mix1394.csv,2183
metadata,fold1_room1_mix1395.csv,2365
metadata,fold1_room1_mix1396.csv,2608
metadata,fold1_room1_mix1397.csv,1315
metadata,fold1_room1_mix1398.csv,3561
metadata,fold1_room1_mix1399.csv,764
metadata,fold1_room1_mix1400.csv,1078
metadata,fold1_room1_mix1401.csv,884
metadata,fold1_room1_mix1402.csv,3567
metadata,fold1_room1_mix1403.csv,1253
metadata,fold1_room1_mix1404.csv,512
metadata,fold1_room1_mix1405.csv,4144
metadata,fold1_room1_mix1406.csv,455
metadata,fold1_room1_mix1407.csv,1814
metadata,fold1_room1_mix1408.csv,2351
metadata,fold1_room1_mix1409.csv,2414
metadata,fold1_room1_mix1410.csv,2887
metadata,fold1_room1_mix1411.csv,2877
metadata,fold1_room1_mix1412.csv,2992
metadata,fold1_room1_mix1413.csv,976
metadata,fold1_room1_mix1414.csv,2208
metadata,fold1_room1_mix1415.csv,2887
metadata,fold1_room1_mix1416.csv,0
metadata,fold1_room1_mix1417.csv,1204
metadata,fold1_room1_mix1418.csv,3089
metadata,fold1_room1_mix1419.csv,888
metadata,fold1_room1_mix1420.csv,1778
metadata,fold1_room1_mix1421.csv,1061
metadata,fold1_room1_mix1422.csv,3148
metadata,fold1_room1_mix1423.csv,3035
metadata,fold1_room1_mix1424.csv,3590
metadata,fold1_room1_mix1425.csv,0
metadata,fold1_room1_mix1426.csv,0
metadata,fold1_room1_mix1427.csv,2838
metadata,fold1_room1_mix1428.csv,2080
metadata,fold1_room1_mix1429.csv,1950
metadata,fold1_room1_mix1430.csv,587
metadata,fold1_room1_mix1431.csv,1732
metadata,fold1_room1_mix1432.csv,4122
metadata,fold1_room1_mix1433.csv,3323
metadata,fold1_room1_mix1434.csv,0
metadata,fold1_room1_mix1435.csv,2021
metadata,fold1_room1_mix1436.csv,1805
metadata,fold1_room1_mix1437.csv,5662
metadata,fold1_room1_mix1438.csv,2856
metadata,fold1_room1_mix1439.csv,1482
metadata,fold1_room1_mix1440.csv,3165
metadata,fold1_room1_mix1441.csv,3022
metadata,fold1_room1_mix1442.csv,1075
metadata,fold1_room1_mix1443.csv,300
metadata,fold1_room1_mix1444.csv,596
metadata,fold1_room1_mix1445.csv,2619
metadata,fold1_room1_mix1446.csv,2571
metadata,fold1_room1_mix1447.csv,2436
metadata,fold1_room1_mix1448.csv,1226
metadata,fold1_room1_mix1449.csv,976
metadata,fold1_room1_mix1450.csv,280
metadata,fold1_room1_mix1451.csv,1443
metadata,fold1_room1_mix1452.csv,3326
metadata,fold1_room1_mix1453.csv,4150
metadata,fold1_room1_mix1454.csv,1404
metadata,fold1_room1_mix1455.csv,1274
metadata,fold1_room1_mix1456.csv,0
metadata,fold1_room1_mix1457.csv,3364
metadata,fold1_room1_mix1458.csv,3366
metadata,fold1_room1_mix1459.csv,5492
metadata,fold1_room1_mix1460.csv,1266
metadata,fold1_room1_mix1461.csv,1052
metadata,fold1_room1_mix1462.csv,1426
metadata,fold1_room1_mix1463.csv,1356
metadata,fold1_room1_mix1464.csv,2550
metadata,fold1_room1_mix1465.csv,1621
metadata,fold1_room1_mix1466.csv,2559
metadata,fold1_room1_mix1467.csv,1826
metadata,fold1_room1_mix1468.csv,1221
metadata,fold1_room1_mix1469.csv,603
metadata,fold1_room1_mix1470.csv,3562
metadata,fold1_room1_mix1471.csv,5292
metadata,fold1_room1_mix1472.csv,1980
metadata,fold1_room1_mix1473.csv,1233
metadata,fold1_room1_mix1474.csv,1663
metadata,fold1_room1_mix1475.csv,325
metadata,fold1_room1_mix1476.csv,987
metadata,fold1_room1_mix1477.csv,1722
metadata,fold1_room1_mix1478.csv,4404
metadata,fold1_room1_mix1479.csv,700
metadata,fold1_room1_mix1480.csv,3851
metadata,fold1_room1_mix1481.csv,3834
metadata,fold1_room1_mix1482.csv,2634
metadata,fold1_room1_mix1483.csv,1668
metadata,fold1_room1_mix1484.csv,0
metadata,fold1_room1_mix1485.csv,3266
metadata,fold1_room1_mix1486.csv,2562
metadata,fold1_room1_mix1487.csv,2171
metadata,fold1_room1_mix1488.csv,1353
metadata,fold1_room1_mix1489.csv,3146
metadata,fold1_room1_mix1490.csv,390
metadata,fold1_room1_mix1491.csv,4094
metadata,fold1_room1_mix1492.csv,2668
metadata,fold1_room1_mix1493.csv,1281
metadata,fold1_room1_mix1494.csv,1609
metadata,fold1_room1_mix1495.csv,1407
metadata,fold1_room1_mix1496.csv,2638
metadata,fold1_room1_mix1497.csv,1894
metadata,fold1_room1_mix1498.csv,1231
metadata,fold1_room1_mix1499.csv,1780
metadata,fold1_room1_mix1500.csv,0
metadata,fold1_room1_mix1501.csv,1318
metadata,fold1_room1_mix1502.csv,3454
metadata,fold1_room1_mix1503.csv,1496
metadata,fold1_room1_mix1504.csv,0
metadata,fold1_room1_mix1505.csv,1016
metadata,fold1_room1_mix1506.csv,564
metadata,fold1_room1_mix1507.csv,0
metadata,fold1_room1_mix1508.csv,0
metadata,fold1_room1_mix1509.csv,4294
metadata,fold1_room1_mix1510.csv,2050
metadata,fold1_room1_mix1511.csv,3285
metadata,fold1_room1_mix1512.csv,787
metadata,fold1_room1_mix1513.csv,1363
metadata,fold1_room1_mix1514.csv,728
metadata,fold1_room1_mix1515.csv,2626
metadata,fold1_room1_mix1516.csv,0
metadata,fold1_room1_mix1517.csv,0
metadata,fold1_room1_mix1518.csv,810
metadata,fold1_room1_mix1519.csv,4108
metadata,fold1_room1_mix1520.csv,0
metadata,fold1_room1_mix1521.csv,0
metadata,fold1_room1_mix1522.csv,0
metadata,fold1_room1_mix1523.csv,2054
metadata,fold1_room1_mix1524.csv,1160
metadata,fold1_room1_mix1525.csv,557
metadata,fold1_room1_mix1526.csv,3360
metadata,fold1_room1_mix1527.csv,4094
metadata,fold1_room1_mix1528.csv,901
metadata,fold1_room1_mix1529.csv,2013
metadata,fold1_room1_mix1530.csv,5231
metadata,fold1_room1_mix1531.csv,2632
metadata,fold1_room1_mix1532.csv,4906
metadata,fold1_room1_mix1533.csv,1296
metadata,fold1_room1_mix1534.csv,1255
metadata,fold1_room1_mix1535.csv,952
metadata,fold1_room1_mix1536.csv,1437
metadata,fold1_room1_mix1537.csv,3229
metadata,fold1_room1_mix1538.csv,1477
metadata,fold1_room1_mix1539.csv,1679
metadata,fold1_room1_mix1540.csv,2644
metadata,fold1_room1_mix1541.csv,2640
metadata,fold1_room1_mix1542.csv,662
metadata,fold1_room1_mix1543.csv,0
metadata,fold1_room1_mix1544.csv,468
metadata,fold1_room1_mix1545.csv,1339
metadata,fold1_room1_mix1546.csv,1332
metadata,fold1_room1_mix1547.csv,2514
metadata,fold1_room1_mix1548.csv,2218
metadata,fold1_room1_mix1549.csv,2084
metadata,fold1_room1_mix1550.csv,1400
metadata,fold1_room1_mix1551.csv,2543
metadata,fold1_room1_mix1552.csv,1248
metadata,fold1_room1_mix1553.csv,1974
metadata,fold1_room1_mix1554.csv,1526
metadata,fold1_room1_mix1555.csv,2867
metadata,fold1_room1_mix1556.csv,1135
metadata,fold1_room1_mix1557.csv,5073
metadata,fold1_room1_mix1558.csv,3190
metadata,fold1_room1_mix1559.csv,1958
metadata,fold1_room1_mix1560.csv,2828
metadata,fold1_room1_mix1561.csv,1212
metadata,fold1_room1_mix1562.csv,4072
metadata,fold1_room1_mix1563.csv,3559
metadata,fold1_room1_mix1564.csv,2023
metadata,fold1_room1_mix1565.csv,2793
metadata,fold1_room1_mix1566.csv,4069
metadata,fold1_room1_mix1567.csv,1302
metadata,fold1_room1_mix1568.csv,2456
metadata,fold1_room1_mix1569.csv,294
metadata,fold1_room1_mix1570.csv,1869
metadata,fold1_room1_mix1571.csv,1725
metadata,fold1_room1_mix1572.csv,1513
metadata,fold1_room1_mix1573.csv,1664
metadata,fold1_room1_mix1574.csv,2347
metadata,fold1_room1_mix1575.csv,2059
metadata,fold1_room1_mix1576.csv,1390
metadata,fold1_room1_mix1577.csv,2193
metadata,fold1_room1_mix1578.csv,485
metadata,fold1_room1_mix1579.csv,472
metadata,fold1_room1_mix1580.csv,5476
metadata,fold1_room1_mix1581.csv,5142
metadata,fold1_room1_mix1582.csv,556
metadata,fold1_room1_mix1583.csv,1960
metadata,fold1_room1_mix1584.csv,3814
metadata,fold1_room1_mix1585.csv,1883
metadata,fold1_room1_mix1586.csv,2492
metadata,fold1_room1_mix1587.csv,1332
metadata,fold1_room1_mix1588.csv,5143
metadata,fold1_room1_mix1589.csv,2361
metadata,fold1_room1_mix1590.csv,1707
metadata,fold1_room1_mix1591.csv,901
metadata,fold1_room1_mix1592.csv,4018
metadata,fold1_room1_mix1593.csv,2890
metadata,fold1_room1_mix1594.csv,2438
metadata,fold1_room1_mix1595.csv,923
metadata,fold1_room1_mix1596.csv,1074
metadata,fold1_room1_mix1597.csv,1339
metadata,fold1_room1_mix1598.csv,2213
metadata,fold1_room1_mix1599.csv,1339
metadata,fold1_room1_mix1600.csv,5153
metadata,fold1_room1_mix1601.csv,4433
metadata,fold1_room1_mix1602.csv,1624
metadata,fold1_room1_mix1603.csv,3957
metadata,fold1_room1_mix1604.csv,2746
metadata,fold1_room1_mix1605.csv,0
metadata,fold1_room1_mix1606.csv,450
metadata,fold1_room1_mix1607.csv,2920
metadata,fold1_room1_mix1608.csv,1703
metadata,fold1_room1_mix1609.csv,712
metadata,fold1_room1_mix1610.csv,2814
metadata,fold1_room1_mix1611.csv,4340
metadata,fold1_room1_mix1612.csv,2608
metadata,fold1_room1_mix1613.csv,324
metadata,fold1_room1_mix1614.csv,1360
metadata,fold1_room1_mix1615.csv,1799
metadata,fold1_room1_mix1616.csv,2182
metadata,fold1_room1_mix1617.csv,2689
metadata,fold1_room1_mix1618.csv,953
metadata,fold1_room1_mix1619.csv,1318
metadata,fold1_room1_mix1620.csv,1842
metadata,fold1_room1_mix1621.csv,810
metadata,fold1_room1_mix1622.csv,1303
metadata,fold1_room1_mix1623.csv,787
metadata,fold1_room1_mix1624.csv,440
metadata,fold1_room1_mix1625.csv,0
metadata,fold1_room1_mix1626.csv,3156
metadata,fold1_room1_mix1627.csv,4468
metadata,fold1_room1_mix1628.csv,2033
metadata,fold1_room1_mix1629.csv,0
metadata,fold1_room1_mix1630.csv,3101
metadata,fold1_room1_mix1631.csv,1449
metadata,fold1_room1_mix1632.csv,1681
metadata,fold1_room1_mix1633.csv,4644
metadata,fold1_room1_mix1634.csv,3026
metadata,fold1_room1_mix1635.csv,2831
metadata,fold1_room1_mix1636.csv,1226
metadata,fold1_room1_mix1637.csv,3339
metadata,fold1_room1_mix1638.csv,1280
metadata,fold1_room1_mix1639.csv,1874
metadata,fold1_room1_mix1640.csv,2538
metadata,fold1_room1_mix1641.csv,1970
metadata,fold1_room1_mix1642.csv,1154
metadata,fold1_room1_mix1643.csv,1884
metadata,fold1_room1_mix1644.csv,1647
metadata,fold1_room1_mix1645.csv,1985
metadata,fold1_room1_mix1646.csv,4182
metadata,fold1_room1_mix1647.csv,1794
metadata,fold1_room1_mix1648.csv,474
metadata,fold1_room1_mix1649.csv,2077
metadata,fold1_room1_mix1650.csv,2840
metadata,fold1_room1_mix1651.csv,1850
metadata,fold1_room1_mix1652.csv,1276
metadata,fold1_room1_mix1653.csv,1215
metadata,fold1_room1_mix1654.csv,1184
metadata,fold1_room1_mix1655.csv,2160
metadata,fold1_room1_mix1656.csv,610
metadata,fold1_room1_mix1657.csv,2520
metadata,fold1_room1_mix1658.csv,0
metadata,fold1_room1_mix1659.csv,1297
metadata,fold1_room1_mix1660.csv,728
metadata,fold1_room1_mix1661.csv,4412
metadata,fold1_room1_mix1662.csv,1281
metadata,fold1_room1_mix1663.csv,1194
metadata,fold1_room1_mix1664.csv,1459
metadata,fold1_room1_mix1665.csv,2561
metadata,fold1_room1_mix1666.csv,1147
metadata,fold1_room1_mix1667.csv,403
metadata,fold1_room1_mix1668.csv,597
metadata,fold1_room1_mix1669.csv,2576
metadata,fold1_room1_mix1670.csv,2296
metadata,fold1_room1_mix1671.csv,3089
metadata,fold1_room1_mix1672.csv,579
metadata,fold1_room1_mix1673.csv,2741
metadata,fold1_room1_mix1674.csv,0
metadata,fold1_room1_mix1675.csv,4729
metadata,fold1_room1_mix1676.csv,2389
metadata,fold1_room1_mix1677.csv,1316
metadata,fold1_room1_mix1678.csv,802
metadata,fold1_room1_mix1679.csv,2807
metadata,fold1_room1_mix1680.csv,3203
metadata,fold1_room1_mix1681.csv,1968
metadata,fold1_room1_mix1682.csv,0
metadata,fold1_room1_mix1683.csv,2612
metadata,fold1_room1_mix1684.csv,1529
metadata,fold1_room1_mix1685.csv,2477
metadata,fold1_room1_mix1686.csv,0
metadata,fold1_room1_mix1687.csv,2073
metadata,fold1_room1_mix1688.csv,4003
metadata,fold1_room1_mix1689.csv,1258
metadata,fold1_room1_mix1690.csv,610
metadata,fold1_room1_mix1691.csv,2646
metadata,fold1_room1_mix1692.csv,1579
metadata,fold1_room1_mix1693.csv,0
metadata,fold1_room1_mix1694.csv,2535
metadata,fold1_room1_mix1695.csv,2648
metadata,fold1_room1_mix1696.csv,0
metadata,fold1_room1_mix1697.csv,2549
metadata,fold1_room1_mix1698.csv,2608
metadata,fold1_room1_mix1699.csv,1433
metadata,fold1_room1_mix1700.csv,1570
metadata,fold1_room1_mix1701.csv,1181
metadata,fold1_room1_mix1702.csv,4514
metadata,fold1_room1_mix1703.csv,1556
metadata,fold1_room1_mix1704.csv,2703
metadata,fold1_room1_mix1705.csv,1834
metadata,fold1_room1_mix1706.csv,4898
metadata,fold1_room1_mix1707.csv,2513
metadata,fold1_room1_mix1708.csv,1716
metadata,fold1_room1_mix1709.csv,806
metadata,fold1_room1_mix1710.csv,1707
metadata,fold1_room1_mix1711.csv,1085
metadata,fold1_room1_mix1712.csv,884
metadata,fold1_room1_mix1713.csv,1284
metadata,fold1_room1_mix1714.csv,1950
metadata,fold1_room1_mix1715.csv,1364
metadata,fold1_room1_mix1716.csv,1596
metadata,fold1_room1_mix1717.csv,3138
metadata,fold1_room1_mix1718.csv,2001
metadata,fold1_room1_mix1719.csv,688
metadata,fold1_room1_mix1720.csv,1115
metadata,fold1_room1_mix1721.csv,1014
metadata,fold1_room1_mix1722.csv,1342
metadata,fold1_room1_mix1723.csv,1461
metadata,fold1_room1_mix1724.csv,819
metadata,fold1_room1_mix1725.csv,1892
metadata,fold1_room1_mix1726.csv,4225
metadata,fold1_room1_mix1727.csv,1687
metadata,fold1_room1_mix1728.csv,824
metadata,fold1_room1_mix1729.csv,1996
metadata,fold1_room1_mix1730.csv,2889
metadata,fold1_room1_mix1731.csv,1344
metadata,fold1_room1_mix1732.csv,518
metadata,fold1_room1_mix1733.csv,850
metadata,fold1_room1_mix1734.csv,1437
metadata,fold1_room1_mix1735.csv,4599
metadata,fold1_room1_mix1736.csv,2978
metadata,fold1_room1_mix1737.csv,1811
metadata,fold1_room1_mix1738.csv,121
